Subject,Fluency_Item,Switch_Value,Switch_Method
1135,few,1,delta_rise=0.75_fall=0.5
1135,far,0,delta_rise=0.75_fall=0.5
1135,fast,1,delta_rise=0.75_fall=0.5
1135,fasting,0,delta_rise=0.75_fall=0.5
1135,fabulous,1,delta_rise=0.75_fall=0.5
1135,fuse,1,delta_rise=0.75_fall=0.5
1135,fantastic,2,delta_rise=0.75_fall=0.75
1135,fruit,1,delta_rise=0.75_fall=0.75
1135,funny,1,delta_rise=0.75_fall=0.75
1135,farrell,1,delta_rise=0.75_fall=0.75
1135,fire,1,delta_rise=0.75_fall=0.75
1135,fur,1,delta_rise=0.75_fall=0.75
1135,fur-tree,1,delta_rise=0.75_fall=0.75
1135,fine,1,delta_rise=0.75_fall=0.75
1135,fin,0,delta_rise=0.75_fall=0.75
1135,faint,1,delta_rise=0.75_fall=0.75
1135,fain,1,delta_rise=0.75_fall=0.75
1135,frugal,1,delta_rise=0.75_fall=0.75
1135,fit,1,delta_rise=0.75_fall=0.75
1135,fitness,0,delta_rise=0.75_fall=0.75
1135,fun,1,delta_rise=0.75_fall=0.75
1135,face,1,delta_rise=0.75_fall=0.75
1135,few,1,delta_rise=0.75_fall=0.75
1135,far,0,delta_rise=0.75_fall=0.75
1135,fast,1,delta_rise=0.75_fall=0.75
1135,fasting,0,delta_rise=0.75_fall=0.75
1135,fabulous,1,delta_rise=0.75_fall=0.75
1135,fuse,1,delta_rise=0.75_fall=0.75
1135,fantastic,2,delta_rise=0.75_fall=1.0
1135,fruit,1,delta_rise=0.75_fall=1.0
1135,funny,1,delta_rise=0.75_fall=1.0
1135,farrell,1,delta_rise=0.75_fall=1.0
1135,fire,1,delta_rise=0.75_fall=1.0
1135,fur,1,delta_rise=0.75_fall=1.0
1135,fur-tree,1,delta_rise=0.75_fall=1.0
1135,fine,1,delta_rise=0.75_fall=1.0
1135,fin,0,delta_rise=0.75_fall=1.0
1135,faint,1,delta_rise=0.75_fall=1.0
1135,fain,1,delta_rise=0.75_fall=1.0
1135,frugal,1,delta_rise=0.75_fall=1.0
1135,fit,1,delta_rise=0.75_fall=1.0
1135,fitness,0,delta_rise=0.75_fall=1.0
1135,fun,1,delta_rise=0.75_fall=1.0
1135,face,1,delta_rise=0.75_fall=1.0
1135,few,1,delta_rise=0.75_fall=1.0
1135,far,0,delta_rise=0.75_fall=1.0
1135,fast,1,delta_rise=0.75_fall=1.0
1135,fasting,0,delta_rise=0.75_fall=1.0
1135,fabulous,1,delta_rise=0.75_fall=1.0
1135,fuse,1,delta_rise=0.75_fall=1.0
1135,fantastic,2,delta_rise=1.0_fall=0.0
1135,fruit,1,delta_rise=1.0_fall=0.0
1135,funny,1,delta_rise=1.0_fall=0.0
1135,farrell,1,delta_rise=1.0_fall=0.0
1135,fire,1,delta_rise=1.0_fall=0.0
1135,fur,1,delta_rise=1.0_fall=0.0
1135,fur-tree,1,delta_rise=1.0_fall=0.0
1135,fine,1,delta_rise=1.0_fall=0.0
1135,fin,0,delta_rise=1.0_fall=0.0
1135,faint,1,delta_rise=1.0_fall=0.0
1135,fain,1,delta_rise=1.0_fall=0.0
1135,frugal,1,delta_rise=1.0_fall=0.0
1135,fit,1,delta_rise=1.0_fall=0.0
1135,fitness,0,delta_rise=1.0_fall=0.0
1135,fun,1,delta_rise=1.0_fall=0.0
1135,face,1,delta_rise=1.0_fall=0.0
1135,few,1,delta_rise=1.0_fall=0.0
1135,far,0,delta_rise=1.0_fall=0.0
1135,fast,1,delta_rise=1.0_fall=0.0
1135,fasting,1,delta_rise=1.0_fall=0.0
1135,fabulous,1,delta_rise=1.0_fall=0.0
1135,fuse,1,delta_rise=1.0_fall=0.0
1135,fantastic,2,delta_rise=1.0_fall=0.25
1135,fruit,1,delta_rise=1.0_fall=0.25
1135,funny,1,delta_rise=1.0_fall=0.25
1135,farrell,1,delta_rise=1.0_fall=0.25
1135,fire,1,delta_rise=1.0_fall=0.25
1135,fur,1,delta_rise=1.0_fall=0.25
1135,fur-tree,1,delta_rise=1.0_fall=0.25
1135,fine,1,delta_rise=1.0_fall=0.25
1135,fin,0,delta_rise=1.0_fall=0.25
1135,faint,1,delta_rise=1.0_fall=0.25
1135,fain,1,delta_rise=1.0_fall=0.25
1135,frugal,1,delta_rise=1.0_fall=0.25
1135,fit,1,delta_rise=1.0_fall=0.25
1135,fitness,0,delta_rise=1.0_fall=0.25
1135,fun,1,delta_rise=1.0_fall=0.25
1135,face,1,delta_rise=1.0_fall=0.25
1135,few,1,delta_rise=1.0_fall=0.25
1135,far,0,delta_rise=1.0_fall=0.25
1135,fast,1,delta_rise=1.0_fall=0.25
1135,fasting,1,delta_rise=1.0_fall=0.25
1135,fabulous,1,delta_rise=1.0_fall=0.25
1135,fuse,1,delta_rise=1.0_fall=0.25
1135,fantastic,2,delta_rise=1.0_fall=0.5
1135,fruit,1,delta_rise=1.0_fall=0.5
1135,funny,1,delta_rise=1.0_fall=0.5
1135,farrell,1,delta_rise=1.0_fall=0.5
1135,fire,1,delta_rise=1.0_fall=0.5
1135,fur,1,delta_rise=1.0_fall=0.5
1135,fur-tree,1,delta_rise=1.0_fall=0.5
1135,fine,1,delta_rise=1.0_fall=0.5
1135,fin,0,delta_rise=1.0_fall=0.5
1135,faint,1,delta_rise=1.0_fall=0.5
1135,fain,1,delta_rise=1.0_fall=0.5
1135,frugal,1,delta_rise=1.0_fall=0.5
1135,fit,1,delta_rise=1.0_fall=0.5
1135,fitness,0,delta_rise=1.0_fall=0.5
1135,fun,1,delta_rise=1.0_fall=0.5
1135,face,1,delta_rise=1.0_fall=0.5
1135,few,1,delta_rise=1.0_fall=0.5
1135,far,0,delta_rise=1.0_fall=0.5
1135,fast,1,delta_rise=1.0_fall=0.5
1135,fasting,1,delta_rise=1.0_fall=0.5
1135,fabulous,1,delta_rise=1.0_fall=0.5
1135,fuse,1,delta_rise=1.0_fall=0.5
1135,fantastic,2,delta_rise=1.0_fall=0.75
1135,fruit,1,delta_rise=1.0_fall=0.75
1135,funny,1,delta_rise=1.0_fall=0.75
1135,farrell,1,delta_rise=1.0_fall=0.75
1135,fire,1,delta_rise=1.0_fall=0.75
1135,fur,1,delta_rise=1.0_fall=0.75
1135,fur-tree,1,delta_rise=1.0_fall=0.75
1135,fine,1,delta_rise=1.0_fall=0.75
1135,fin,0,delta_rise=1.0_fall=0.75
1135,faint,1,delta_rise=1.0_fall=0.75
1135,fain,1,delta_rise=1.0_fall=0.75
1135,frugal,1,delta_rise=1.0_fall=0.75
1135,fit,1,delta_rise=1.0_fall=0.75
1135,fitness,0,delta_rise=1.0_fall=0.75
1135,fun,1,delta_rise=1.0_fall=0.75
1135,face,1,delta_rise=1.0_fall=0.75
1135,few,1,delta_rise=1.0_fall=0.75
1135,far,0,delta_rise=1.0_fall=0.75
1135,fast,1,delta_rise=1.0_fall=0.75
1135,fasting,1,delta_rise=1.0_fall=0.75
1135,fabulous,1,delta_rise=1.0_fall=0.75
1135,fuse,1,delta_rise=1.0_fall=0.75
1135,fantastic,2,delta_rise=1.0_fall=1.0
1135,fruit,1,delta_rise=1.0_fall=1.0
1135,funny,1,delta_rise=1.0_fall=1.0
1135,farrell,1,delta_rise=1.0_fall=1.0
1135,fire,1,delta_rise=1.0_fall=1.0
1135,fur,1,delta_rise=1.0_fall=1.0
1135,fur-tree,1,delta_rise=1.0_fall=1.0
1135,fine,1,delta_rise=1.0_fall=1.0
1135,fin,0,delta_rise=1.0_fall=1.0
1135,faint,1,delta_rise=1.0_fall=1.0
1135,fain,1,delta_rise=1.0_fall=1.0
1135,frugal,1,delta_rise=1.0_fall=1.0
1135,fit,1,delta_rise=1.0_fall=1.0
1135,fitness,0,delta_rise=1.0_fall=1.0
1135,fun,1,delta_rise=1.0_fall=1.0
1135,face,1,delta_rise=1.0_fall=1.0
1135,few,1,delta_rise=1.0_fall=1.0
1135,far,0,delta_rise=1.0_fall=1.0
1135,fast,1,delta_rise=1.0_fall=1.0
1135,fasting,1,delta_rise=1.0_fall=1.0
1135,fabulous,1,delta_rise=1.0_fall=1.0
1135,fuse,1,delta_rise=1.0_fall=1.0
1161,face,2,simdrop
1161,faucet,0,simdrop
1161,food,0,simdrop
1161,fangs,0,simdrop
1161,felt,1,simdrop
1161,finger,0,simdrop
1161,fight,0,simdrop
1161,fist,0,simdrop
1161,flower,0,simdrop
1161,family,1,simdrop
1161,far,0,simdrop
1161,fake,0,simdrop
1161,fan,1,simdrop
1161,fantastic,0,simdrop
1161,fruit,0,simdrop
1161,free,1,simdrop
1161,fries,0,simdrop
1161,flavour,0,simdrop
1161,front,1,simdrop
1161,fan,2,simdrop
1161,face,2,delta_rise=0.0_fall=0.0
1161,faucet,0,delta_rise=0.0_fall=0.0
1161,food,1,delta_rise=0.0_fall=0.0
1161,fangs,1,delta_rise=0.0_fall=0.0
1161,felt,1,delta_rise=0.0_fall=0.0
1161,finger,0,delta_rise=0.0_fall=0.0
1161,fight,0,delta_rise=0.0_fall=0.0
1161,fist,0,delta_rise=0.0_fall=0.0
1161,flower,1,delta_rise=0.0_fall=0.0
1161,family,1,delta_rise=0.0_fall=0.0
1161,far,0,delta_rise=0.0_fall=0.0
1161,fake,0,delta_rise=0.0_fall=0.0
1161,fan,1,delta_rise=0.0_fall=0.0
1161,fantastic,0,delta_rise=0.0_fall=0.0
1161,fruit,1,delta_rise=0.0_fall=0.0
1161,free,1,delta_rise=0.0_fall=0.0
1161,fries,0,delta_rise=0.0_fall=0.0
1161,flavour,0,delta_rise=0.0_fall=0.0
1161,front,1,delta_rise=0.0_fall=0.0
1161,fan,0,delta_rise=0.0_fall=0.0
1161,face,2,delta_rise=0.0_fall=0.25
1161,faucet,0,delta_rise=0.0_fall=0.25
1161,food,0,delta_rise=0.0_fall=0.25
1161,fangs,1,delta_rise=0.0_fall=0.25
1161,felt,1,delta_rise=0.0_fall=0.25
1161,finger,0,delta_rise=0.0_fall=0.25
1161,fight,0,delta_rise=0.0_fall=0.25
1161,fist,0,delta_rise=0.0_fall=0.25
1161,flower,1,delta_rise=0.0_fall=0.25
1161,family,1,delta_rise=0.0_fall=0.25
1161,far,0,delta_rise=0.0_fall=0.25
1161,fake,0,delta_rise=0.0_fall=0.25
1161,fan,1,delta_rise=0.0_fall=0.25
1161,fantastic,0,delta_rise=0.0_fall=0.25
1161,fruit,1,delta_rise=0.0_fall=0.25
1161,free,1,delta_rise=0.0_fall=0.25
1161,fries,0,delta_rise=0.0_fall=0.25
1161,flavour,0,delta_rise=0.0_fall=0.25
1161,front,1,delta_rise=0.0_fall=0.25
1161,fan,0,delta_rise=0.0_fall=0.25
1161,face,2,delta_rise=0.0_fall=0.5
1161,faucet,0,delta_rise=0.0_fall=0.5
1161,food,0,delta_rise=0.0_fall=0.5
1161,fangs,1,delta_rise=0.0_fall=0.5
1161,felt,1,delta_rise=0.0_fall=0.5
1161,finger,0,delta_rise=0.0_fall=0.5
1161,fight,0,delta_rise=0.0_fall=0.5
1161,fist,0,delta_rise=0.0_fall=0.5
1161,flower,1,delta_rise=0.0_fall=0.5
1161,family,1,delta_rise=0.0_fall=0.5
1161,far,0,delta_rise=0.0_fall=0.5
1161,fake,0,delta_rise=0.0_fall=0.5
1161,fan,1,delta_rise=0.0_fall=0.5
1161,fantastic,0,delta_rise=0.0_fall=0.5
1161,fruit,1,delta_rise=0.0_fall=0.5
1161,free,1,delta_rise=0.0_fall=0.5
1161,fries,0,delta_rise=0.0_fall=0.5
1161,flavour,0,delta_rise=0.0_fall=0.5
1161,front,0,delta_rise=0.0_fall=0.5
1161,fan,0,delta_rise=0.0_fall=0.5
1161,face,2,delta_rise=0.0_fall=0.75
1161,faucet,0,delta_rise=0.0_fall=0.75
1161,food,0,delta_rise=0.0_fall=0.75
1161,fangs,1,delta_rise=0.0_fall=0.75
1161,felt,1,delta_rise=0.0_fall=0.75
1161,finger,0,delta_rise=0.0_fall=0.75
1161,fight,0,delta_rise=0.0_fall=0.75
1161,fist,0,delta_rise=0.0_fall=0.75
1161,flower,1,delta_rise=0.0_fall=0.75
1161,family,1,delta_rise=0.0_fall=0.75
1161,far,0,delta_rise=0.0_fall=0.75
1161,fake,0,delta_rise=0.0_fall=0.75
1161,fan,1,delta_rise=0.0_fall=0.75
1161,fantastic,0,delta_rise=0.0_fall=0.75
1161,fruit,1,delta_rise=0.0_fall=0.75
1161,free,1,delta_rise=0.0_fall=0.75
1161,fries,0,delta_rise=0.0_fall=0.75
1161,flavour,0,delta_rise=0.0_fall=0.75
1161,front,0,delta_rise=0.0_fall=0.75
1161,fan,0,delta_rise=0.0_fall=0.75
1161,face,2,delta_rise=0.0_fall=1.0
1161,faucet,0,delta_rise=0.0_fall=1.0
1161,food,0,delta_rise=0.0_fall=1.0
1161,fangs,0,delta_rise=0.0_fall=1.0
1161,felt,0,delta_rise=0.0_fall=1.0
1161,finger,0,delta_rise=0.0_fall=1.0
1161,fight,0,delta_rise=0.0_fall=1.0
1161,fist,0,delta_rise=0.0_fall=1.0
1161,flower,1,delta_rise=0.0_fall=1.0
1161,family,1,delta_rise=0.0_fall=1.0
1161,far,0,delta_rise=0.0_fall=1.0
1161,fake,0,delta_rise=0.0_fall=1.0
1161,fan,1,delta_rise=0.0_fall=1.0
1161,fantastic,0,delta_rise=0.0_fall=1.0
1161,fruit,0,delta_rise=0.0_fall=1.0
1161,free,0,delta_rise=0.0_fall=1.0
1161,fries,0,delta_rise=0.0_fall=1.0
1161,flavour,0,delta_rise=0.0_fall=1.0
1161,front,0,delta_rise=0.0_fall=1.0
1161,fan,0,delta_rise=0.0_fall=1.0
1161,face,2,delta_rise=0.25_fall=0.0
1161,faucet,0,delta_rise=0.25_fall=0.0
1161,food,1,delta_rise=0.25_fall=0.0
1161,fangs,1,delta_rise=0.25_fall=0.0
1161,felt,1,delta_rise=0.25_fall=0.0
1161,finger,0,delta_rise=0.25_fall=0.0
1161,fight,0,delta_rise=0.25_fall=0.0
1161,fist,0,delta_rise=0.25_fall=0.0
1161,flower,1,delta_rise=0.25_fall=0.0
1161,family,1,delta_rise=0.25_fall=0.0
1161,far,0,delta_rise=0.25_fall=0.0
1161,fake,0,delta_rise=0.25_fall=0.0
1161,fan,1,delta_rise=0.25_fall=0.0
1161,fantastic,0,delta_rise=0.25_fall=0.0
1161,fruit,1,delta_rise=0.25_fall=0.0
1161,free,1,delta_rise=0.25_fall=0.0
1161,fries,0,delta_rise=0.25_fall=0.0
1161,flavour,0,delta_rise=0.25_fall=0.0
1161,front,1,delta_rise=0.25_fall=0.0
1161,fan,0,delta_rise=0.25_fall=0.0
1161,face,2,delta_rise=0.25_fall=0.25
1161,faucet,0,delta_rise=0.25_fall=0.25
1161,food,0,delta_rise=0.25_fall=0.25
1161,fangs,1,delta_rise=0.25_fall=0.25
1161,felt,1,delta_rise=0.25_fall=0.25
1161,finger,0,delta_rise=0.25_fall=0.25
1161,fight,0,delta_rise=0.25_fall=0.25
1161,fist,0,delta_rise=0.25_fall=0.25
1161,flower,1,delta_rise=0.25_fall=0.25
1161,family,1,delta_rise=0.25_fall=0.25
1161,far,0,delta_rise=0.25_fall=0.25
1161,fake,0,delta_rise=0.25_fall=0.25
1161,fan,1,delta_rise=0.25_fall=0.25
1161,fantastic,0,delta_rise=0.25_fall=0.25
1161,fruit,1,delta_rise=0.25_fall=0.25
1161,free,1,delta_rise=0.25_fall=0.25
1161,fries,0,delta_rise=0.25_fall=0.25
1161,flavour,0,delta_rise=0.25_fall=0.25
1161,front,1,delta_rise=0.25_fall=0.25
1161,fan,0,delta_rise=0.25_fall=0.25
1161,face,2,delta_rise=0.25_fall=0.5
1161,faucet,0,delta_rise=0.25_fall=0.5
1161,food,0,delta_rise=0.25_fall=0.5
1161,fangs,1,delta_rise=0.25_fall=0.5
1161,felt,1,delta_rise=0.25_fall=0.5
1161,finger,0,delta_rise=0.25_fall=0.5
1161,fight,0,delta_rise=0.25_fall=0.5
1161,fist,0,delta_rise=0.25_fall=0.5
1161,flower,1,delta_rise=0.25_fall=0.5
1161,family,1,delta_rise=0.25_fall=0.5
1161,far,0,delta_rise=0.25_fall=0.5
1161,fake,0,delta_rise=0.25_fall=0.5
1161,fan,1,delta_rise=0.25_fall=0.5
1161,fantastic,0,delta_rise=0.25_fall=0.5
1161,fruit,1,delta_rise=0.25_fall=0.5
1161,free,1,delta_rise=0.25_fall=0.5
1161,fries,0,delta_rise=0.25_fall=0.5
1161,flavour,0,delta_rise=0.25_fall=0.5
1161,front,0,delta_rise=0.25_fall=0.5
1161,fan,0,delta_rise=0.25_fall=0.5
1161,face,2,delta_rise=0.25_fall=0.75
1161,faucet,0,delta_rise=0.25_fall=0.75
1161,food,0,delta_rise=0.25_fall=0.75
1161,fangs,1,delta_rise=0.25_fall=0.75
1161,felt,1,delta_rise=0.25_fall=0.75
1161,finger,0,delta_rise=0.25_fall=0.75
1161,fight,0,delta_rise=0.25_fall=0.75
1161,fist,0,delta_rise=0.25_fall=0.75
1161,flower,1,delta_rise=0.25_fall=0.75
1161,family,1,delta_rise=0.25_fall=0.75
1161,far,0,delta_rise=0.25_fall=0.75
1161,fake,0,delta_rise=0.25_fall=0.75
1161,fan,1,delta_rise=0.25_fall=0.75
1161,fantastic,0,delta_rise=0.25_fall=0.75
1161,fruit,1,delta_rise=0.25_fall=0.75
1161,free,1,delta_rise=0.25_fall=0.75
1161,fries,0,delta_rise=0.25_fall=0.75
1161,flavour,0,delta_rise=0.25_fall=0.75
1161,front,0,delta_rise=0.25_fall=0.75
1161,fan,0,delta_rise=0.25_fall=0.75
1161,face,2,delta_rise=0.25_fall=1.0
1161,faucet,0,delta_rise=0.25_fall=1.0
1161,food,0,delta_rise=0.25_fall=1.0
1161,fangs,0,delta_rise=0.25_fall=1.0
1161,felt,0,delta_rise=0.25_fall=1.0
1161,finger,0,delta_rise=0.25_fall=1.0
1161,fight,0,delta_rise=0.25_fall=1.0
1161,fist,0,delta_rise=0.25_fall=1.0
1161,flower,1,delta_rise=0.25_fall=1.0
1161,family,1,delta_rise=0.25_fall=1.0
1161,far,0,delta_rise=0.25_fall=1.0
1161,fake,0,delta_rise=0.25_fall=1.0
1161,fan,1,delta_rise=0.25_fall=1.0
1161,fantastic,0,delta_rise=0.25_fall=1.0
1161,fruit,0,delta_rise=0.25_fall=1.0
1161,free,0,delta_rise=0.25_fall=1.0
1161,fries,0,delta_rise=0.25_fall=1.0
1161,flavour,0,delta_rise=0.25_fall=1.0
1161,front,0,delta_rise=0.25_fall=1.0
1161,fan,0,delta_rise=0.25_fall=1.0
1161,face,2,delta_rise=0.5_fall=0.0
1161,faucet,0,delta_rise=0.5_fall=0.0
1161,food,1,delta_rise=0.5_fall=0.0
1161,fangs,1,delta_rise=0.5_fall=0.0
1161,felt,1,delta_rise=0.5_fall=0.0
1161,finger,0,delta_rise=0.5_fall=0.0
1161,fight,0,delta_rise=0.5_fall=0.0
1161,fist,0,delta_rise=0.5_fall=0.0
1161,flower,1,delta_rise=0.5_fall=0.0
1161,family,1,delta_rise=0.5_fall=0.0
1161,far,0,delta_rise=0.5_fall=0.0
1161,fake,0,delta_rise=0.5_fall=0.0
1161,fan,1,delta_rise=0.5_fall=0.0
1161,fantastic,0,delta_rise=0.5_fall=0.0
1161,fruit,1,delta_rise=0.5_fall=0.0
1161,free,1,delta_rise=0.5_fall=0.0
1161,fries,0,delta_rise=0.5_fall=0.0
1161,flavour,0,delta_rise=0.5_fall=0.0
1161,front,1,delta_rise=0.5_fall=0.0
1161,fan,1,delta_rise=0.5_fall=0.0
1161,face,2,delta_rise=0.5_fall=0.25
1161,faucet,0,delta_rise=0.5_fall=0.25
1161,food,0,delta_rise=0.5_fall=0.25
1161,fangs,1,delta_rise=0.5_fall=0.25
1161,felt,1,delta_rise=0.5_fall=0.25
1161,finger,0,delta_rise=0.5_fall=0.25
1161,fight,0,delta_rise=0.5_fall=0.25
1161,fist,0,delta_rise=0.5_fall=0.25
1161,flower,1,delta_rise=0.5_fall=0.25
1161,family,1,delta_rise=0.5_fall=0.25
1161,far,0,delta_rise=0.5_fall=0.25
1161,fake,0,delta_rise=0.5_fall=0.25
1161,fan,1,delta_rise=0.5_fall=0.25
1161,fantastic,0,delta_rise=0.5_fall=0.25
1161,fruit,1,delta_rise=0.5_fall=0.25
1161,free,1,delta_rise=0.5_fall=0.25
1161,fries,0,delta_rise=0.5_fall=0.25
1161,flavour,0,delta_rise=0.5_fall=0.25
1161,front,1,delta_rise=0.5_fall=0.25
1161,fan,1,delta_rise=0.5_fall=0.25
1161,face,2,delta_rise=0.5_fall=0.5
1161,faucet,0,delta_rise=0.5_fall=0.5
1161,food,0,delta_rise=0.5_fall=0.5
1161,fangs,1,delta_rise=0.5_fall=0.5
1161,felt,1,delta_rise=0.5_fall=0.5
1161,finger,0,delta_rise=0.5_fall=0.5
1161,fight,0,delta_rise=0.5_fall=0.5
1161,fist,0,delta_rise=0.5_fall=0.5
1161,flower,1,delta_rise=0.5_fall=0.5
1161,family,1,delta_rise=0.5_fall=0.5
1161,far,0,delta_rise=0.5_fall=0.5
1161,fake,0,delta_rise=0.5_fall=0.5
1161,fan,1,delta_rise=0.5_fall=0.5
1161,fantastic,0,delta_rise=0.5_fall=0.5
1161,fruit,1,delta_rise=0.5_fall=0.5
1161,free,1,delta_rise=0.5_fall=0.5
1161,fries,0,delta_rise=0.5_fall=0.5
1161,flavour,0,delta_rise=0.5_fall=0.5
1161,front,0,delta_rise=0.5_fall=0.5
1161,fan,0,delta_rise=0.5_fall=0.5
1161,face,2,delta_rise=0.5_fall=0.75
1161,faucet,0,delta_rise=0.5_fall=0.75
1161,food,0,delta_rise=0.5_fall=0.75
1161,fangs,1,delta_rise=0.5_fall=0.75
1161,felt,1,delta_rise=0.5_fall=0.75
1161,finger,0,delta_rise=0.5_fall=0.75
1161,fight,0,delta_rise=0.5_fall=0.75
1161,fist,0,delta_rise=0.5_fall=0.75
1161,flower,1,delta_rise=0.5_fall=0.75
1161,family,1,delta_rise=0.5_fall=0.75
1161,far,0,delta_rise=0.5_fall=0.75
1161,fake,0,delta_rise=0.5_fall=0.75
1161,fan,1,delta_rise=0.5_fall=0.75
1161,fantastic,0,delta_rise=0.5_fall=0.75
1161,fruit,1,delta_rise=0.5_fall=0.75
1161,free,1,delta_rise=0.5_fall=0.75
1161,fries,0,delta_rise=0.5_fall=0.75
1161,flavour,0,delta_rise=0.5_fall=0.75
1161,front,0,delta_rise=0.5_fall=0.75
1161,fan,0,delta_rise=0.5_fall=0.75
1161,face,2,delta_rise=0.5_fall=1.0
1161,faucet,0,delta_rise=0.5_fall=1.0
1161,food,0,delta_rise=0.5_fall=1.0
1161,fangs,0,delta_rise=0.5_fall=1.0
1161,felt,0,delta_rise=0.5_fall=1.0
1161,finger,0,delta_rise=0.5_fall=1.0
1161,fight,0,delta_rise=0.5_fall=1.0
1161,fist,0,delta_rise=0.5_fall=1.0
1161,flower,1,delta_rise=0.5_fall=1.0
1161,family,1,delta_rise=0.5_fall=1.0
1161,far,0,delta_rise=0.5_fall=1.0
1161,fake,0,delta_rise=0.5_fall=1.0
1161,fan,1,delta_rise=0.5_fall=1.0
1161,fantastic,0,delta_rise=0.5_fall=1.0
1161,fruit,0,delta_rise=0.5_fall=1.0
1161,free,0,delta_rise=0.5_fall=1.0
1161,fries,0,delta_rise=0.5_fall=1.0
1161,flavour,0,delta_rise=0.5_fall=1.0
1161,front,0,delta_rise=0.5_fall=1.0
1161,fan,0,delta_rise=0.5_fall=1.0
1161,face,2,delta_rise=0.75_fall=0.0
1161,faucet,0,delta_rise=0.75_fall=0.0
1161,food,1,delta_rise=0.75_fall=0.0
1161,fangs,1,delta_rise=0.75_fall=0.0
1161,felt,1,delta_rise=0.75_fall=0.0
1161,finger,0,delta_rise=0.75_fall=0.0
1161,fight,0,delta_rise=0.75_fall=0.0
1161,fist,0,delta_rise=0.75_fall=0.0
1161,flower,1,delta_rise=0.75_fall=0.0
1161,family,1,delta_rise=0.75_fall=0.0
1161,far,0,delta_rise=0.75_fall=0.0
1161,fake,0,delta_rise=0.75_fall=0.0
1161,fan,1,delta_rise=0.75_fall=0.0
1161,fantastic,0,delta_rise=0.75_fall=0.0
1161,fruit,1,delta_rise=0.75_fall=0.0
1161,free,1,delta_rise=0.75_fall=0.0
1161,fries,0,delta_rise=0.75_fall=0.0
1161,flavour,0,delta_rise=0.75_fall=0.0
1161,front,1,delta_rise=0.75_fall=0.0
1161,fan,1,delta_rise=0.75_fall=0.0
1161,face,2,delta_rise=0.75_fall=0.25
1161,faucet,0,delta_rise=0.75_fall=0.25
1161,food,0,delta_rise=0.75_fall=0.25
1161,fangs,1,delta_rise=0.75_fall=0.25
1161,felt,1,delta_rise=0.75_fall=0.25
1161,finger,0,delta_rise=0.75_fall=0.25
1161,fight,0,delta_rise=0.75_fall=0.25
1161,fist,0,delta_rise=0.75_fall=0.25
1161,flower,1,delta_rise=0.75_fall=0.25
1161,family,1,delta_rise=0.75_fall=0.25
1161,far,0,delta_rise=0.75_fall=0.25
1161,fake,0,delta_rise=0.75_fall=0.25
1161,fan,1,delta_rise=0.75_fall=0.25
1161,fantastic,0,delta_rise=0.75_fall=0.25
1161,fruit,1,delta_rise=0.75_fall=0.25
1161,free,1,delta_rise=0.75_fall=0.25
1161,fries,0,delta_rise=0.75_fall=0.25
1161,flavour,0,delta_rise=0.75_fall=0.25
1161,front,1,delta_rise=0.75_fall=0.25
1161,fan,1,delta_rise=0.75_fall=0.25
1161,face,2,delta_rise=0.75_fall=0.5
1161,faucet,0,delta_rise=0.75_fall=0.5
1161,food,0,delta_rise=0.75_fall=0.5
1161,fangs,1,delta_rise=0.75_fall=0.5
1161,felt,1,delta_rise=0.75_fall=0.5
1161,finger,0,delta_rise=0.75_fall=0.5
1161,fight,0,delta_rise=0.75_fall=0.5
1161,fist,0,delta_rise=0.75_fall=0.5
1161,flower,1,delta_rise=0.75_fall=0.5
1161,family,1,delta_rise=0.75_fall=0.5
1161,far,0,delta_rise=0.75_fall=0.5
1161,fake,0,delta_rise=0.75_fall=0.5
1161,fan,1,delta_rise=0.75_fall=0.5
1161,fantastic,0,delta_rise=0.75_fall=0.5
1161,fruit,1,delta_rise=0.75_fall=0.5
1161,free,1,delta_rise=0.75_fall=0.5
1161,fries,0,delta_rise=0.75_fall=0.5
1161,flavour,0,delta_rise=0.75_fall=0.5
1161,front,0,delta_rise=0.75_fall=0.5
1161,fan,0,delta_rise=0.75_fall=0.5
1161,face,2,delta_rise=0.75_fall=0.75
1161,faucet,0,delta_rise=0.75_fall=0.75
1161,food,0,delta_rise=0.75_fall=0.75
1161,fangs,1,delta_rise=0.75_fall=0.75
1161,felt,1,delta_rise=0.75_fall=0.75
1161,finger,0,delta_rise=0.75_fall=0.75
1161,fight,0,delta_rise=0.75_fall=0.75
1161,fist,0,delta_rise=0.75_fall=0.75
1161,flower,1,delta_rise=0.75_fall=0.75
1161,family,1,delta_rise=0.75_fall=0.75
1161,far,0,delta_rise=0.75_fall=0.75
1161,fake,0,delta_rise=0.75_fall=0.75
1161,fan,1,delta_rise=0.75_fall=0.75
1161,fantastic,0,delta_rise=0.75_fall=0.75
1161,fruit,1,delta_rise=0.75_fall=0.75
1161,free,1,delta_rise=0.75_fall=0.75
1161,fries,0,delta_rise=0.75_fall=0.75
1161,flavour,0,delta_rise=0.75_fall=0.75
1161,front,0,delta_rise=0.75_fall=0.75
1161,fan,0,delta_rise=0.75_fall=0.75
1161,face,2,delta_rise=0.75_fall=1.0
1161,faucet,0,delta_rise=0.75_fall=1.0
1161,food,0,delta_rise=0.75_fall=1.0
1161,fangs,0,delta_rise=0.75_fall=1.0
1161,felt,0,delta_rise=0.75_fall=1.0
