Participant,Response
11541,bunnies
11541,golden retriever
11541,schnauzer
11541,chow(chow chow dog)
11541,Persian (cat)
11541,Tabby(cat)
11541,seagull
11541,sparrow
11541,dolphin
11541,swallow
11542,lion
11542,tiger
11542,kangaroo
11542,panda
11542,chimpanzee
11542,fish
11542,dog
11542,cat
11542,horse
11542,camel
11542,giraffe
11542,hippo
11542,rhino
11542,monkey
11542,gorilla
11542,narwhal
11542,dolphin
11542,whale
11542,grass hopper
11542,pony
11542,deer
11542,raccoon
11542,squirrel
11542,chipmunk
11542,parrot
11542,bird
11542,rabbit
11542,bunny
11543,cat
11543,dog
11543,snake
11543,giraffe
11543,hippo
11543,zebra
11543,gecko
11543,lizard
11543,iguana
11543,fish
11543,shark
11543,dolphin
11543,lion
11543,tiger
11543,alpaca
11543,camel
11543,raccoon
11543,squirrel
11543,rat
11543,moose
11543,owl
11543,bird
11543,eagle
11544,albatross
11544,camel
11544,lion
11544,elephant
11544,cat
11544,dog
11544,horse
11544,ocelot
11544,emu
11544,ostrich
11544,eagle
11544,robin
11544,gerbil
11544,snake
11544,lizard
11544,hamster
11544,beaver
11544,moose
11544,caribou
11544,cow
11544,pig
11544,duck
11544,squirrel
11544,chipmunk
11544,anteater
11544,buffalo
11549,lion
11549,dog
11549,cat
11549,rabbit
11549,tiger
11549,elephant
11549,zebra
11549,camel
11549,fish
11549,wolves
11549,aardvark
11549,rhino
11549,mouse
11549,rat
11549,leopard
11549,snow leopard
11549,monkey
11549,gorilla
11552,bear
11552,tiger
11552,elephant
11552,koala
11552,wallaby
11552,dog
11552,cat
11552,fish
11552,panda
11552,bird
11552,hamster
11552,chinchilla
11552,snake
11552,whale
11552,dolphin
11552,giraffe
11552,zebra
11552,deer
11552,moose
11552,duck
11552,goose
11552,turkey
11552,rabbit
11553,beaver
11553,deer
11553,lion
11553,tiger
11553,panda
11553,zebra
11553,rhino
11553,camel
11553,dog
11553,cat
11553,snake
11553,mouse
11553,rat
11553,gecko
11553,lizard
11553,fish
11553,raccoon
11553,skunk
11553,squirrel
11553,dolphin
11553,whale
11553,shark
11553,giraffe
11635,dog
11635,zebra
11635,elephant
11635,fox
11635,wolf
11635,bear
11635,turtle
11635,boar
11635,cow
11635,moose
11635,rabbit
11635,mouse
11635,raccoon
11635,panda
11635,snake
11635,cat
11635,tiger
11635,lion
11635,jaguar
11635,leopard
11635,kangaroo
11635,flamingo
11636,dogs
11636,cats
11636,rhinoceros
11636,camel
11636,goat
11636,sheep
11636,monkey
11636,whales
11636,fish
11636,bears
11636,lizard
11636,insect
11636,birds
11636,guinea pigs
11636,pigs
11636,cows
11636,tiger
11636,lion
11636,gorilla
11636,antelope
11640,aardvark
11640,bear
11640,cat
11640,dog
11640,elephant
11640,fish
11640,giraffe
11640,horse
11640,iguana
11640,jaguar
11640,kangaroo
11640,leopard
11640,mouse
11640,penguin
11640,zebra
11640,snake
11640,tarantula
11640,bee
11640,bug
11692,cat
11692,dog
11692,fish
11692,goat
11692,sheep
11692,lion
11692,tiger
11692,bear
11692,cow
11692,chicken
11692,pig
11692,elephant
11692,hawk
11692,eagle
11692,turtle
11692,snail
11692,caterpillar
11692,lady bug
11692,fly
11692,rabbit
11692,spider
11692,chinchilla
11692,guinea pig
11692,horse
11692,zebra
11692,rhinoceros
11692,hippopotamus
11796,cat
11796,dog
11796,fish
11796,hamster
11796,rat
11796,snake
11796,elephant
11796,tiger
11796,lion
11796,cheetah
11796,fish
11796,frogs
11796,newts
11796,whale
11796,shark
11796,dolphin
11796,polar bears
11796,lemurs
11796,squirrels
11796,chipmunks
11796,monkeys
11796,insects
11796,amphibians
11796,salamanders
11796,rhino
11818,cat
11818,dog
11818,cheetah
11818,rhino
11818,hippo
11818,lion
11818,tiger
11818,crane
11818,turkey
11818,chicken
11818,cow
11818,donkey
11818,pig
11818,snake
11818,lizard
11818,lynx
11818,polar bear
11818,bears
11818,moose
11818,beaver
11818,loon
11818,squirrels
11818,chipmunk
11818,swan
11819,monkey
11819,kangaroo
11819,giraffe
11819,elephant
11819,cat
11819,dog
11819,iguana
11819,bunny
11819,rabbit
11819,bugs
11819,pigs
11819,chickens
11819,cows
11819,roosters
11819,lambs
11819,sheep
11819,rhinos
11819,cheetahs
11819,lions
11819,bears
11819,koala
11819,snake
11819,rat
11819,alligator
11819,crocodile
11819,chimpanzees
11822,snakes
11822,ants
11822,dogs
11822,birds
11822,cats
11822,fish
11822,salamanders
11822,eels
11822,lions
11822,tigers
11822,dolphins
11822,whales
11822,lizards
11822,geckos
11822,rhinos
11822,giraffes
11822,elephants
11824,snake
11824,dog
11824,cat
11824,lion
11824,tiger
11824,bear
11824,frog
11824,chimpanzee
11824,monkey
11824,gorillas
11824,hippos
11824,camels
11824,kangaroos
11824,fox
11824,wolf
11824,bird
11824,pigeon
11824,groundhog
11825,dog
11825,cat
11825,armadillo
11825,elephant
11825,tiger
11825,bear
11825,lion
11825,seal
11825,whale
11825,shark
11825,fish
11825,monkey
11825,gorilla
11825,lamprey
11825,frog
11825,toad
11825,mink
11825,sloth
11825,lemur
11825,zebra
11825,giraffe
11825,hippo
11825,jaguar
11825,turtle
11825,dolphin
11826,bats
11826,rats
11826,cats
11826,dogs
11826,horses
11826,cows
11826,pigs
11826,sheep
11826,ducks
11826,geese
11826,fish
11826,rhino
11826,lion
11826,tiger
11826,bear
11826,zebra
11826,hyena
11826,giraffe
11826,squirrel
11826,chipmunk
11826,badger
11826,sloth
11826,butterfly
11826,bumblebee
11826,fly
11826,dragonfly
11826,water bug
11826,buffalo
11826,gazelle
11826,deer
11826,fox
11826,rabbit
11826,coyote
11826,wolf
11826,antelope
11826,anteater
11826,armadillo
11826,hedgehog
11827,dog
11827,cat
11827,lion
11827,frog
11827,horse
11827,mouse
11827,gorilla
11827,ape
11827,monkey
11827,chicken
11827,cow
11827,pig
11827,tiger
11827,bird
11830,dog
11830,cat
11830,elephant
11830,rhinoceros
11830,lion
11830,camel
11830,giraffe
11830,bear
11830,platypus
11830,kangaroo
11830,koala
11830,squirrel
11830,iguana
11830,gorilla
11830,monkey
11830,snake
11830,rat
11830,mouse
11830,hamster
11830,guinea pig
11830,pig
11830,bird
11830,zebra
11830,gazelle
11830,deer
11830,lynx
11830,fox
11830,porcupine
11830,skunk
11831,bear
11831,cat
11831,lion
11831,giraffe
11831,rhino
11831,leopard
11831,polar bear
11831,snake
11831,dog
11831,fish
11831,dolphin
11831,whale
11831,sea cucumber
11831,seahorse
11831,shark
11831,kangaroo
11831,frog
11831,lizard
11831,monkey
11837,anteater
11837,elephant
11837,giraffe
11837,lion
11837,rhinoceros
11837,tiger
11837,bird
11837,cat
11837,dog
11837,chinchilla
11837,lynx
11837,moose
11837,deer
11837,mice
11837,mink
11837,marten
11837,lemur
11837,manatee
11837,whale
11837,fish
11837,bear
11837,sloth
11837,koala
11837,kangaroo
11839,sheep
11839,horses
11839,pigs
11839,cows
11839,chickens
11839,zebra
11839,camel
11839,rhinos
11839,lions
11839,panthers
11839,jaguars
11839,penguins
11839,tigers
11839,bears
11839,frogs
11839,turtles
11839,lizards
11839,blue jays
11839,hummingbirds
11839,whales
11839,fish
11839,dogs
11839,cats
11839,hamsters
11839,bunnies.
11843,lion
11843,cat
11843,dog
11843,monkey
11843,alligator
11843,crocodile
11843,cheetah
11843,fish
11843,flamingo
11843,penguin
11843,shark
11843,dolphin
11843,bird
11843,scorpion
11843,snake
11843,camel
11843,ant
11843,rabbit
11843,hamster
11843,guinea pig
11843,pig
11843,cow
11843,horse
11843,chicken
11843,frog
1201,Chicken
1201,dog
1201,cat
1201,mice
1201,rat
1201,cattle
1201,oxen
1201,horses
1201,pony
1201,turkey
1201,ducks
1201,geese
1201,fish
1201,salmon
1201,trout
1201,chickadees
1201,black
1201,birds
1202,Dog
1202,cat
1202,sheep
1202,cow
1202,horse
1202,donkey
1202,camel
1202,elephant
1202,zebra
1202,lion
1202,tiger
1202,alpaca
1202,llama
1202,gazelle
1202,monkey
1202,chimpanzee
1202,gorilla
1202,Komodo dragon
1202,pony
1202,leopard
1202,cheetah
1202,rhinoceros
1202,hippopotamus
1203,Rhinocerous
1203,kangaroo
1203,armadillo
1203,cow
1203,pig
1203,chicken
1203,horse
1203,sheep
1203,platypus
1203,kiwi
1203,crocodile
1203,alligator
1203,elephant
1203,giraffe
1203,gorilla
1203,black bear
1203,grizzly bear
1203,ostrich
1203,lemur
1203,cat
1203,dog
1203,guinea pig
1204,Cat
1204,dog
1204,emus
1204,antelope
1204,lion
1204,tiger
1204,mouse
1204,snake
1204,squirrel
1204,rabbit
1204,frog
1204,squirrel
1204,horse
1204,cow
1204,pig
1204,donkey
1204,elephant
1204,hippopotamus
1204,giraffe
1204,camel
1205,Elephant
1205,zebra
1205,dog
1205,cat
1205,mouse
1205,beetle
1205,worm
1205,fish
1205,pterodactyl
1205,robin
1205,heron
1205,duck
1205,goose
1205,blue jay
1205,black bird
1205,raven
1205,trout
1205,salmon
1205,snail
1205,turtle
1205,halibut
1205,gerbil
1206,Lions
1206,tigers
1206,squirrels
1206,chipmunks
1206,pigs
1206,cows
1206,dogs
1206,cats
1206,camels
1206,leopards
1206,tigers
1206,horses
1206,moles
1206,rats
1206,mice
1206,moles
1206,beavers
1206,elks
1206,moose
1206,reindeer
1207,Ant
1207,grasshopper
1207,dog
1207,cat
1207,fox
1207,antelope
1207,leopard
1207,lion
1207,cheetah
1207,giraffe
1207,gazelle
1207,elephant
1207,tiger
1207,rhinoceros
1207,hippopotamus
1207,gazelle
1207,duck
1207,chicken
1207,hen
1207,rooster
1207,minks
1207,stoat
1207,raccoon
1208,Dog
1208,cat
1208,raccoon
1208,ferret
1208,goldfish
1208,bear
1208,cheetah
1208,lion
1208,leopard
1208,panther
1208,puma
1208,cougar
1208,lynx
1208,bobcat
1208,giraffe
1208,moose
1208,deer
1208,antelope
1208,gazelle
1208,buffalo
1208,bison
1208,zebra
1208,crocodile
1208,alligator
1208,camen
1208,skunk
1208,weasel
1209,Tiger
1209,horse
1209,dog
1209,cat
1209,rhinoceros
1209,moose
1209,chicken
1209,sheep
1209,cow
1209,raccoon
1209,mole
1209,mouse
1209,rat
1209,badger
1209,skunk
1209,giraffe
1209,buffalo
1210,Lions
1210,tigers
1210,cheetahs
1210,house cats
1210,turtles
1210,doves
1210,robins
1210,blue-jays
1210,aardvarks
1210,kangaroos
1210,snakes
1210,raccoons
1210,bats
1210,owls
1210,foxes
1210,snails
1210,fish
1210,elephants
1210,whales
1211,cats
1211,dogs
1211,sheep
1211,mice
1211,cows
1211,foxes
1211,birds
1211,kangaroos
1211,lions
1211,llamas
1211,lemurs
1211,tigers
1211,panthers
1211,mice
1211,rats
1211,squirrels
1211,raccoons
1211,owls
1211,elephants
1211,moles
1211,gophers
1211,skunks
1211,zebras
1211,horses
1211,mules
1211,donkeys
1211,asses
1264,Dog
1264,cat
1264,horse
1264,pig
1264,chickens
1264,bears
1264,moose
1264,squirrels
1264,skunks
1264,snakes
1264,fish
1264,birds
1265,Cat
1265,dog
1265,sheep
1265,cows
1265,bull
1265,deer
1265,moose
1265,snakes
1265,rabbit
1265,lion
1265,zebra
1265,groundhogs
1265,racoons
1265,skunks
1265,horses
1265,bulls
1265,sheep
1265,goats
1265,lamas
1265,camels
1265,alpacas
1265,elephants
1265,giraffes
1265,mules
1265,donkeys
1267,Cat
1267,dog
1267,pig
1267,horse
1267,deer
1267,bird
1267,octopus
1267,orangutan
1267,panther
1267,mere-cat
1267,muscle
1267,kangaroo
1267,elephant
1267,lion
1267,cricket
1267,oyster
1267,fish
1267,worm
1267,snake
1267,grackle
1267,pigeon
1267,crow
1267,heron
1267,duck
1268,Elephant
1268,rhinoceros
1268,leopard
1268,lion
1268,cheetah
1268,baboon
1268,civet
1268,cat
1268,dog
1268,horse
1268,cow
1268,sheep
1268,goat
1268,Shetland pony
1268,polar bear
1268,black bear
1268,wolf
1268,fox
1268,beaver
1268,camel
1268,giraffe
1268,zebra
1268,muskoxen
1268,lama
1268,platypus
1270,Dog
1270,cat
1270,horse
1270,lizard
1270,hippopotamus
1270,kangaroo
1270,lion
1270,elephant
1270,cat
1270,dog
1270,iguana
1270,donkey
1270,monkey
1270,chimpanzee
1270,orangutan
1272,Dog
1272,cat
1272,cow
1272,sheep
1272,lama
1272,elephant
1272,fox
1272,giraffe
1272,tiger
1272,lion
1272,beaver
1272,groundhog
1272,elk
1272,rat
1272,camel
1272,dromedary
1273,Ant
1273,gopher
1273,deer
1273,bear
1273,tiger
1273,lion
1273,elephant
1273,giraffe
1273,dog
1273,cat
1273,mouse
1273,chipmunk
1273,squirrel
1273,bird
1273,snake
1273,crocodile
1273,alligator
1273,rhinoceros
1273,kangaroo
1273,koala
1273,zebra
1273,unicorn
1278,Rhinoceros
1278,camel
1278,giraffe
1278,zebra
1278,eland
1278,deer
1278,bear
1278,dog
1278,cat
1278,Chihuahua
1278,alligator
1278,crocodile
1278,possums
1278,muskrat
1278,beaver
1278,otter
1278,sealion
1278,whales
1278,panda
1278,koala
1278,horse
1278,cow
1278,sheep
1278,donkey
1278,mule
1278,colts
1278,calf
12100,Dog
12100,cat
12100,horse
12100,cow
12100,chicken
12100,rooster
12100,duck
12100,pig
12100,sheep
12100,lion
12100,elephant
12100,giraffe
12100,bear
12100,wolf
12100,caribou
12100,hippopotamus
12100,rhinoceros
12100,monkey
12100,raccoon
12100,fox
12100,weasel
12100,groundhog
12100,wolf
12104,Cat
12104,dog
12104,raccoon
12104,mouse
12104,rat
12104,tiger
12104,lion
12104,elephant
12104,rhino
12104,giraffe
12104,skunk
12104,chihuahua
12104,fox
12104,wolf
12104,bear
12104,panda
12104,black
12104,bear
12104,chickadee
12104,cheetah
12104,wolf
12105,Dog
12105,cat
12105,horse
12105,cow
12105,lion
12105,tiger
12105,elephant
12105,hippopotamus
12105,rhinoceros
12105,camel
12105,monkey
12105,rabbit
12105,squirrel
12105,raccoon
12105,beaver
12105,monkey
12105,sheep
12105,calf
12105,rabbit
12105,hare
12107,Horse
12107,cow
12107,pig
12107,chicken
12107,salmon
12107,trout
12107,cod
12107,bass
12107,whales
12107,dofins
12107,corpuses
12107,albatrosses
12107,pigs
12107,duck
12107,geese
12107,deer
12107,moose
12107,elk
12107,bears
12107,links
12107,wildcats
12107,lions
12107,tigers
12107,zebras
12107,leopards
12107,jaguars
12107,cobras
12107,fishers
12107,mink
12133,Pig
12133,cat
12133,dog
12133,steer
12133,horse
12133,camel
12133,lion
12133,rhinoceros
12133,zebra
12133,mouse
12133,rat
12133,squirrel
12133,lizard
12133,cow
12133,calf
12133,steer
12133,pig
12133,wiener
12133,gilt
12133,boar
12133,hog
12133,sow
12133,steer
12133,bull
12133,calf
12133,pony
12133,stallion
12133,mare
12133,bitch
12133,stud
12135,Mule
12135,horse
12135,goat
12135,cow
12135,rhino
12135,dog
12135,human
12135,horse
12135,camel
12136,Rhinoceros
12136,horse
12136,dog
12136,cat
12136,chipmunk
12136,squirrel
12136,lion
12136,giraffe
12136,cow
12136,sheep
12136,goat
12136,dog
12136,hamster
12136,gorilla
12136,tiger
12136,leopard
12136,ox
12136,deer
12136,elk
12136,moose
12136,pig
12159,Dog
12159,cat
12159,goat
12159,antelope
12159,deer
12159,lion
12159,zebra
12159,hippopotamus
12159,elephant
12159,tiger
12159,cheetah
12159,cow
12159,horse
12159,pig
12159,mule
12159,deer
12159,antelope
12159,wolf
12159,giraffe
12160,Elephant
12160,zebra
12160,lion
12160,tiger
12160,jaguar
12160,camel
12160,horse
12160,cow
12160,sheep
12160,emu
12160,ram
12160,lamb
12160,dog
12160,pup
12160,chihuahua
12160,pincer
12160,cow
12160,coffer
12160,bull
12160,calf
12160,stallion
12160,cat
12160,kitten
12161,Tiger
12161,cat
12161,dog
12161,lion
12161,rhinoceros
12161,camel
12161,beaver
12161,cat
12161,puma
12161,leopard
12161,lemur
12161,ape
12161,gorilla
12161,monkey
12161,giraffe
12161,buffalo
12161,cow
12161,horse
12161,bison
12161,ground
12161,hog
12161,badger
12161,mouse
12161,rat
12161,pig
12161,bore
12164,Giraffe
12164,cow
12164,bear
12164,cat
12164,dog
12164,rabbit
12164,elephant
12164,whale
12164,rhinoceros
12164,leopard
12164,tiger
12164,crocodile
12164,alligator
12164,snakes
12164,spiders
12164,guinea
12164,pig
12164,rabbit
12164,chinchilla
12165,Lion
12165,tiger
12165,zebra
12165,elephant
12165,unicorn
12165,snake
12165,blue-jays
12165,cardinals
12165,swallows
12165,hippopotamus
12165,rhinoceros
12165,zebra
12165,cows
12165,pigs
12165,chicken
12165,goat
12165,sheep
12165,yak
12165,llama
12165,oriels
12165,bluebird
12165,hummingbird
12165,penguin
12165,emu
12165,walrus
12165,whale
12165,dolphin
12166,Dog
12166,cat
12166,elephant
12166,tiger
12166,owls
12166,sparrow
12166,robin
12166,wolf
12166,wolverine
12166,monkey
12166,eagle
12166,hawk
12166,falcon
12166,raven
12166,crow
12166,rattler
12166,cobra
12166,garden
12166,snake
12166,horse
12166,pony
12166,donkey
12191,Goats
12191,pigs
12191,sheep
12191,cows
12191,horses
12191,lambs
12191,cats
12191,dogs
12191,birds
12191,rhinoceros
12191,camels
12191,tigers
12191,panthers
12191,elephants
12191,polar bears
12191,whales
12191,monkeys
12191,snakes
12252,Dogs
12252,friendly
12252,puppy
12252,cat
12252,kangaroos
12252,cats
12252,dogs
12252,elephants
12252,tigers
12252,lions
12252,Chihuahuas
12252,cavalier
12252,king Charles
12252,spaniel dog
12252,trainable dogs
12252,therapy  dogs
12252,kittens
12252,porcupines
12252,skunks
12263,Cats
12263,dogs
12263,toads
12263,gerbils
12263,cows
12263,donkeys
12263,horses
12263,squirrels
12263,sheep
12263,deer
12263,walrus
12263,sheep
12263,man
12263,seal
12263,coyotes
12263,rabbit
12263,chipmunks
12263,squirrels
12203,Lion
12203,tiger
12203,panther
12203,cat
12203,dog
12203,moose
12203,horse
12203,cow
12203,pig
12203,hen
12203,duck
12203,stork
12203,heron
12203,chickadee
12203,beaver
12203,muskrat
12203,mink
12203,porcupine
12203,otter
12203,lamb
12203,sheep
12280,Dog
12280,cat
12280,monkey
12280,elephant
12280,giraffe
12280,tiger
12280,lion
12280,fox
12280,muskrat
12280,wolf
12280,ferret
12280,cow
12280,sheep
12280,pig
12280,rooster
12287,cats
12287,dogs
12287,horses
12287,donkeys
12287,lions
12287,tigers
12287,sheep
12287,cows
12287,antelope
12287,reindeer
12287,armadillo
12287,gazelle
12287,hippopotamus
12287,elephant
12287,beavers
12287,mice
12287,rats
12287,muskrat
12287,otter
12287,possum
12288,Frog
12288,bison
12288,elephant
12288,giraffe
12288,tiger
12288,lion
12288,leopard
12288,bear
12288,orangutan
12288,monkey
12288,zebra
12288,panda
12288,puppy
12288,kitten
12288,cat
12288,dog
12288,minx
12288,cougar
12289,cat
12289,dog
12289,mouse
12289,lion
12289,tiger
12289,leopard
12289,horse
12289,zebra
12289,monkey
12289,giraffe
12289,gorilla
12289,rhinoceros
12289,water buffalo
12289,skunk
12289,porcupine
12289,squirrel
12289,rat
12291,ape
12291,monkey
12291,dogs
12291,cats
12291,rabbits
12291,giraffes
12291,hippopotamus
12291,pigs
12291,horses
12291,chickens
12291,llamas
12291,crocodiles
12291,ducks
12291,geese
12291,insects
12291,birds
12291,canaries
12291,tigers
12291,whale
12293,cat
12293,dog
12293,hamster
12293,tortis
12293,gerbil
12293,monkey
12293,lion
12293,tiger
12293,rhinoceros
12293,elephant
12293,crocodile
12293,cammen
12293,birds
12293,chimpanzee
12293,orangutan
12293,lizard
12293,snake
12293,butterfly
12293,spider
12293,ants
12293,horse
12293,goat
12293,pig
12293,hen
12293,ducks
12293,turkeys
12293,chickens
12293,cow
12293,kangaroos.
12295,foxes
12295,alligators
12295,crocodiles
12295,caimans
12295,snakes
12295,lizards
12295,newts
12295,frogs
12295,toads
12295,horses
12295,sheep
12295,cows
12295,pigs
12295,kangaroo
12295,lions
12295,tigers
12295,giraffes
12295,wildebeest
12295,camels
12295,dogs
12295,cats
12295,kittens
12296,lion
12296,giraffe
12296,elephant
12296,alligator
12296,crocodile
12296,zebra
12296,hyena
12296,rhinoceros
12296,camel
12296,gorilla
12296,monkey
12296,aardvark
12296,snake
12296,cow
12296,pig
12296,horse
12296,cat
12296,dog
12296,chicken
12296,lynx
12296,bear
12296,moose
12296,deer
12296,rabbit
12296,mice
12296,ox.
12301,dog
12301,cat
12301,mouse
12301,hamster
12301,rat
12301,horse
12301,pig
12301,cow
12301,chicken
12301,hen
12301,grouse
12301,birds
12301,partridge
12301,parrot
12301,pigeon
12301,ant
12301,spider
12301,cricket
12301,bed bug
12301,cockroach
12301,silverfish
12312,cat
12312,dog
12312,hamster
12312,raccoon
12312,tiger
12312,lion
12312,ocelot
12312,jaguar
12312,bear
12312,zebra
12312,elephant
12312,rhinoceros
12312,giraffe
12312,otter
12312,beaver
12312,weasel
12312,alligator
12312,crocodile
12318,cat
12318,dog
12318,donky
12318,horse
12318,cow
12318,rabbit
12318,squirrel
12318,chipmunk
12318,fox
12318,lion
12318,elephant
12318,giraffe
12318,zebra
12318,monkey
12318,bear
12318,moose
12318,deer
12318,hedgehog
12318,mouse
12318,skunk
12321,ape
12321,barracuda
12321,horse
12321,cow
12321,pig
12321,cheetah
12321,lion
12321,tiger
12321,elephant
12321,ostrich
12321,emu
12321,ally cat
12321,dog
12321,zebra
12321,giraffe
12321,antelope
12321,crocodile
12321,rabbit
12321,hare
12321,rooster
12321,steed
12321,bison
12322,ant
12322,kangaroo
12322,cat
12322,dog
12322,hippopotamus
12322,zebra
12322,ostrich
12322,emu
12322,fish
12322,hyena
12322,lion
12322,tiger
12322,sheep
12322,horse
12322,cow
12322,pig
12322,chicken
12322,rooster
12322,turtle
12322,duck
12322,swan
12322,hummingbird
12322,pigeon
12322,eagle
12322,caterpillar
12322,butterfly
12322,dragonfly
12322,mosquito
12322,blackfly
12322,snake
12322,spider
12323,cat
12323,dog
12323,ferret
12323,camel
12323,tiger
12323,kangaroo
12323,beaver
12323,muskrat
12323,rat
12323,mouse
12323,alligator
12323,crocodile
12323,elephant
12323,rhinoceros
12323,leopard
12323,puma
12323,panther
12323,gorilla
12323,lemur
12323,monkey
12323,pigs
12324,cow
12324,horse
12324,sheep
12324,donkey
12324,duck
12324,goose
12324,tiger
12324,lion
12324,elephant
12324,giraffe
12324,wildebeest
12324,gazelle
12324,fox
12324,wolverine
12324,muskrat
12324,fish
12324,cat
12324,leopard
12324,mountain lion
12324,cougar
12324,alligator
12324,whale
12324,barracuda
12324,mouse
12324,ground hog
12324,mole
12324,spider
12324,ant
12326,giraffe
12326,lion
12326,tiger
12326,leopard
12326,bear
12326,gorilla
12326,cat
12326,dog
12326,mouse
12326,bird
12326,skunk
12326,seal
12326,whale
12326,elephant
12326,polar bear
12326,raccoon
12326,wild turkey
12326,chicken
12327,dog
12327,cats
12327,rats
12327,bats
12327,zebras
12327,leopards
12327,lions
12327,cows
12327,chickens
12327,ducks
12327,elephants
12327,orangutans
12327,hyenas
12327,antelopes
12327,horses
12327,camels
12348,cat
12348,dog
12348,giraffe
12348,lion
12348,ape
12348,monkey
12348,gorilla
12348,orangutan
12348,horse
12348,cow
12348,sheep
12348,ram
12348,goat
12348,squirrel
12348,chipmunk
12348,raccoon
12348,fox
12348,skunk
12348,porcupine
12348,wolf
12348,anteater
12348,tiger
12348,cheetah
12348,elephant
12348,jaguar
12350,dog
12350,cat
12350,raccoon
12350,skunk
12350,groundhog
12350,horse
12350,cow
12350,chickens
12350,sheep
12350,goats
12350,donkeys
12350,llama
12350,lions
12350,tigers
12350,zebras
12350,fish
12350,snake
12350,alligator
12350,crocodile
12350,snail
12350,worm
12350,cricket
12350,bug
12350,spider
12354,dog
12354,cat
12354,sheep
12354,pigs
12354,cows
12354,donkeys
12354,zebra
12354,elephant
12354,eland
12354,elk
12354,deer
12354,gnu
12354,koala
12354,kangaroo
12354,rhino
12354,pig
12354,black bear
12356,zebra
12356,hippopotamus
12356,elephant
12356,tiger
12356,lion
12356,mouse
12356,kangaroo
12356,wombat
12356,shark
12356,octopus
12356,dragonfly
12356,ladybug
12356,cockroach
12356,parrot
12356,penguin
12356,ostrich
12356,emu
12356,june bug
12356,firefly
12356,caterpillar
12356,butterfly
12356,firefly
12356,spider
12356,dog
12356,cat
12356,gerbil
12356,hamster
12356,chameleon
12356,gecko
12356,lizard
12357,elephant
12357,dog
12357,cat
12357,fish
12357,lion
12357,tiger
12357,raccoon
12357,lizard
12357,crocodile
12357,snake
12357,zebra
12357,giraffe
12357,gorilla
12357,monkey
12357,buffalo
12358,ant
12358,bear
12358,deer
12358,bison
12358,squirrel
12358,rabbit
12358,horse
12358,cow
12358,dog
12358,cat
12358,elephant
12358,giraffe
12358,crocodile
12358,sheep
12358,pig
12358,owl
12358,hippopotamus
12367,bear
12367,horse
12367,dog
12367,cat
12367,cattle
12367,kangaroo
12367,elephant
12367,hippopotamus
12367,rhinoceros
12367,raccoon
12367,skunk
12367,deer
12367,wolf
12367,moose
12367,caribou
12367,fox
12367,weasel
12367,goat
12367,sheep
12367,lion
12367,giraffe
12367,zebra
12367,jaguar
12367,cheetah
12367,gorilla
12367,ape
12369,dog
12369,cat
12369,jaguar
12369,guinea pig
12369,goat
12369,chicken
12369,cow
12369,horse
12369,lion
12369,leopard
12369,panda
12369,bear
12369,monkey
12369,zebra
12369,snake
12369,coyote
12369,cougar
12389,cat
12389,dog
12389,bird
12389,rooster
12389,chicken
12389,duck
12389,geese
12389,tiger
12389,lion
12389,rhinoceros
12389,zebra
12389,squirrel
12389,raccoon
12389,dove
12389,camel
12389,elephant
12389,alligator
12389,rabbit
12389,mouse
12389,rat
12560,elephant
12560,cows
12560,monkeys
12560,zebras
12560,tigers
12560,lions
12560,sheep
12560,chickens
12560,dogs
12560,cats
12560,crocodiles
12560,alligators
12560,llamas
12560,penguins
12560,kangaroos
12560,dingo
12560,whales
12560,seals
12560,moose
12560,deer
12560,rabbits
12560,ducks
12560,geese
12560,porcupines
12561,zebra
12561,giraffe
12561,rhinoceros
12561,elephant
12561,lion
12561,tiger
12561,leopard
12561,cow
12561,horse
12561,pig
12561,squirrel
12561,chipmunk
12561,monkey
12561,baboon
12561,wildebeest
12562,cat
12562,dog
12562,rabbit
12562,ferret
12562,horse
12562,cow
12562,bull
12562,sheep
12562,goat
12562,donkey
12562,elephant
12562,lion
12562,bird
12562,rhino
12562,hippo
12562,zebra
12562,panther
12564,dogs
12564,cats
12564,horses
12564,elephants
12564,kangaroos
12564,monkeys
12564,gorillas
12564,hippopotamus
12564,rhinoceros
12564,giraffe
12564,donkey
12564,wolf
12564,fox
12564,cheetah
12564,zebra
12564,moose
12564,deer
12564,cow
12564,antelope
12564,llamas
12564,goats
12564,sheep
12565,cats
12565,dogs
12565,tigers
12565,lions
12565,cheetahs
12565,elephants
12565,leopards
12565,monkeys
12565,rats
12565,mice
12565,rhinoceros
12565,hippopotamus
12565,giraffe
12565,porcupines
12565,raccoons
12565,squirrels
12566,gorillas
12566,chimpanzees
12566,orangutan
12566,marmot
12566,dogs
12566,cats
12566,mice
12566,moles
12566,foals
12566,lions
12566,hippopotamus
12566,rhinoceros
12566,giraffes
12566,dik-dik
12566,eland
12566,gerbils
12566,mink
12566,mussel
12566,rat
12566,fox
12566,polar bear
12566,moose
12566,cows
12566,sheep
12566,horses
12567,dog
12567,cat
12567,mouse
12567,mink
12567,otter
12567,bear
12567,beaver
12567,camel
12567,elephant
12567,tiger
12567,coyote
12567,wolf
12567,polar bear
12567,whale
12567,fox
12567,groundhog
12567,raccoon
12567,skunk
12567,squirrel
12567,chipmunk
12567,kangaroo
12567,hyena
12567,sheep
12567,rat
12568,leopards
12568,dogs
12568,cats
