Participant,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,
12728,2,forest,food,fort,farm,fire,flock,filed,fair,fairy,ferryboat,fish,fad,fall,fight,fig,flag,film,frock,fat,fax,folk,forum.,,,,,
12729,2,fridge,fun,fan,fin,finish,for,former,forget,firmer,femur,fuck,fantiastic,fantabulous,forgo.,,,,,,,,,,,,,
9377,2,forever,foul,fill,foreboding,from,file,forthcoming,fall,friend,fool,,,,,,,,,,,,,,,,,
12749,2,filth,fate,fake,face,feign,fair,fail,fold,folk,famish,familiar,family,fart,fault,fumes,fury,fussy,film,filter,foam,form,frost,fast,free,fresh,flash,
12752,2,fox,fuck,fairly,flower,fun,fine,fish,fumble,forget,feelings,frank (honest),foul,fame,,,,,,,,,,,,,,
12756,2,field,flowers,fanciful,fantastic,forever,forward,football,frankly,forecourt,financial,feelings,following,flooring,frantic,fiddle,,,,,,,,,,,,
12758,2,fish,fool,fart,fry,friend,frequency,farmer,female,fantastic,foe,fee,fum,family,,,,,,,,,,,,,,
12759,2,Fun,folley,fear,fabricate,file,force,face,fabulous,fabric,,,,,,,,,,,,,,,,,,
12770,2,foul,face,fact,fisher,funny,friendly,figure,force,futile,faith,fever,frank,fresh,ferry,formula,final,,,,,,,,,,,
12771,2,face,fan,friend,flop,figure,fine,fun,fox,frightful,faithful,fact,fabulous,futile,fling,fear,fob,fossil,fondle,fop,frog,fire,,,,,,
12774,2,Friend,fire,fog,frog,fur,filter,freedom,figure,fumble,football,fury,family,foresight,fish,,,,,,,,,,,,,
12777,2,field,flower,flour,flee,fix,fly,,,,,,,,,,,,,,,,,,,,,
12780,2,fork,feather,fetch,fall,feel,field,fortress,faith,flower,fox,flat,farm,firm,fume,form,for,final,financial,fishing,feature,film,,,,,,
,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,3,"Florence,","fan,","fun,","fickle,","Fran,","fussy,","fib,","funky,","fruit,","faint,","fit,","fraternity,","frustrating,","fantastic,","food,",,,,,,,,,,,,
1331,3,"Folk,","fuck,","fun,","ferry,","fun,","fate,","food,","fish,","fall,","funk,","fane,","fair,","full,","fell,",,,,,,,,,,,,,
1341,3,"Food,","factory,","female,","farce,","flame,","feed,","food,","farm,","flesh,","fleece,",figure,,,,,,,,,,,,,,,,
1388,3,"Family,","future,","foremost,","first,","face,","fact,",former,,,,,,,,,,,,,,,,,,,,
1389,3,"Female,","forget,","family,","fugitive,","fatigue,","fill,","faint,","fortune,","fore,","finally,","finish,",,,,,,,,,,,,,,,,
13102,3,"Find,","frame,","force,","fact,","fiction,","formula,","forgotten,","frame,","face,","function,","formula,","formation,","fact,","fiction,","foundation,","formula,","fraction,","function,",formula,,,,,,,,
13108,3,"Frankfurst,","farther,","father,","future,","friend,","foe,","figure,","figurine,","fright,","fear,","freight,","flu,","finger,","French,","frigate,","french-fry,","flea,","future,","flint,","future,",farther,,,,,,
13157,3,"Fox,","football,","feet,","father,","fart,","fiddle,","fat,","funny,","five,","fancy,","fury,","fussbudget,","flat,","forensic,","fluffy,","fancy,","flourish,","fandangle,",fiddlesticks,,,,,,,,
13167,3,"Fool,","flame,","fire,","folk,","faux-pas,","fix,","fry,","finger,","faint,","feel,","fox,","foolish,","fixture,","farm,","finagle,","frighten,","force,","frumpy,","finish,",fine,,,,,,,
13179,3,Frank,friendly,face,fearful,fanatic,fore,friendship,fruitful,family,furnace,forecast,flower,fence,farmer,field,fruit,,,,,,,,,,,
13215,3,"Frank,","Friends,","Furious,","Flower,","Free,","Fudge,","Finger,","Friend,","Future,","Filling,","Fly,","Forever,","Fulfill,",Fling,,,,,,,,,,,,,
13220,3,"Frank,","Fashion,","Fussy,","Farmer,","Frame,","Furniture,","Focus,","Fallacy,","Friend,","Foe,","French,","Furtive,","Foreign,","Former,","Found,","Fussy,","Fuzz,","Feminine,","Foetus,","Fallow,","Follow,","Faint,",Fracas,,,,
13230,3,"Fort,","Fat,","Fun,","Fair,","Fat,","Folly,","Favored,","Favour,","Favourite,","Fancy,","Fine,","Flab,","Floor,","Flush,","Fresh,","Flap,",Fresh,,,,,,,,,,
13234,3,fox,fly,fur,ferry,fun,fundamental,fantastic,fiddle,faddle,fort,fortress,foreign,ford,further,funicular,fernier,Forney,forecast,fun,fiddle,federal,fiduciary,fundamental,forecast,foreign,,
13236,3,fruit,flowers,falcon,famous,favourite,fashion,flurry,forget,formal,face,frugal,fiddle,fingers,foot,flavour,,,,,,,,,,,,
13274,3,foot,feel,frown,fart,friend,fuel,finger,freeze,field,fort,fire,fearsome,friend,foe,forced,,,,,,,,,,,,
13273,3,"Fine,","flower,","feed,","follow,","fire,","first,","fill,","for,","fry,","flow,","from,",five,,,,,,,,,,,,,,,
13282,3,"faith,","friendly,","fruit,","fragment,","flag,","fly,","future,",father,,,,,,,,,,,,,,,,,,,
BJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13428,3,failure,finance,fortune,feeble,friendly,frugal,fiduciary,,,,,,,,,,,,,,,,,,,,
13441,3,far,forever,forgiving,finger,frame,fall,ferris wheel,fantasize,family,,,,,,,,,,,,,,,,,,
13442,3,furnace,fire hose,finger,file,fitness,freehold,fireball,foremost,farewell,food,flee,fish,,,,,,,,,,,,,,,
13447,3,fair,fang,from,fix,fast,forward,fun,,,,,,,,,,,,,,,,,,,,
13452,3,furnace,fire,feminine,female,ferocious,funny,federal,frost,forgotten,furious,function,feline,femur,food,,,,,,,,,,,,,
13455,3,flowers,friendship,feelings,forests,fine-art,forgiveness,follow,fellowship,faking,fooling,fair,fur,finish,foreign,forthright,favorites,,,,,,,,,,,
13457,3,fun,foolish,funky,friend,furniture,frog,fortune,fruit,,,,,,,,,,,,,,,,,,,
13460,3,floor,found,frame,fox,fire,for,,,,,,,,,,,,,,,,,,,,,
13477,3,furniture,fur,film,funnel,fame,father,further,from,for,fee,fixture,frog,,,,,,,,,,,,,,,
13479,3,fruit,fennel,for,frown,fence,fatal,fun,fortune,finger,fort,film,fat,form,fire,,,,,,,,,,,,,
13480,3,frank,facility,forgone,favor,fritzed,flossy,flippant,fraud,fart,frenzy,flavor,,,,,,,,,,,,,,,,
13481,3,frog,field,father,finicky,flexible,farmer,forest,fort,feelings,far,fine,few,farce,fussy,,,,,,,,,,,,,
13482,3,fall,frank,fallace,focsi,freedom,funny,flower,fornication,fantastic,fellow,frame,full,fat,foster,flag,friendly,face,foreign,fracture,fellowship,famous,framework,,,,,
13483,3,field,fly,fennel,forget,finally,find,fib,fear,fake,,,,,,,,,,,,,,,,,,
13484,3,falcon,fellow,fluid,fit,fluish,friendly,frisky,football,frenzy,frantic,foreign,fertile,floaty,far,from,,,,,,,,,,,,
13486,3,feel,find,frost,from,for,far,forward,faster,frown,foul,,,,,,,,,,,,,,,,,
13487,3,Fence,face,faucet,frivolous,faith,femoral,facet,fix,friend,force,fall,feted,fade,farm,for,fend,fact,,,,,,,,,,
13507,3,frog,fridge,foot,field,fast,free,fool,,,,,,,,,,,,,,,,,,,,
13508,3,fish,food,finger,,,,,,,,,,,,,,,,,,,,,,,,
13558,3,fix,faint,far,fine,fit,face,fun,fear,friend,finger,,,,,,,,,,,,,,,,,
13584,3,food,fright,family,foolish,friendly,funny,found,famous,fidgety,,,,,,,,,,,,,,,,,,
13605,3,frank,follow,friend,field,face,facilitate,fraction,,,,,,,,,,,,,,,,,,,,
13609,3,fun,fresh,frugal,focus,funnel,foresight,figure,fox,friend,feeble,finger,frozen,,,,,,,,,,,,,,,
13618,3,frog,faint,fog,funny,folks,fanny,freedom,fetch,fame,flower,,,,,,,,,,,,,,,,,
13619,3,fox,friend,fortunate,family,far,fate,fatality,frumpy,flicker,fart,familiar,farm,field,fiend,finder,,,,,,,,,,,,
13623,3,fridge,fill,fool,fracas,fortune,fish,frontier,face,force,fries,frankfurters,forceps,fingers,fruit,farewells,,,,,,,,,,,,
13632,3,friend,food,fast,furious,forecast,fun,fish,fools,fantastic,fortress,fan mail,fruitcake,fright,foot,frank,fool,festival,feast,fastidious,,,,,,,,
13633,3,friend,field,fellow,future,famous,,,,,,,,,,,,,,,,,,,,,,
13641,3,fast,fastidious,fashion,fellow,fraud,fake,fence,founder,flounder,fish,ferocious,flack,flesh,ferry,flat,fabulous,fancy,former,,,,,,,,,
13642,3,far,from,fight,fail,for,fiscal,fat,feel,fist,fun,funeral,,,,,,,,,,,,,,,,
13647,3,fool,fountain,force,frantic,full,funny,follow,find,fill,funnel,fantasy,fall out,fumble,flower,flop,forever,frolic,,,,,,,,,,
13649,3,face,feather,forward,frame,feline,factual,frank,farm,fence,father,fodder,,,,,,,,,,,,,,,,
13657,3,funny,freedom,fiscal,foot,face,foul,furniture,frequent,forge,freeway,flower,fat,,,,,,,,,,,,,,,
13659,3,fine,fox,fig,few,film,fight,fund,fudge,funny,filter,figure,foot,fellow,fizzle,,,,,,,,,,,,,
13681,3,floor,faking,framework,fridge,fried,forsaken,friendly,freed,focused,forgotten,flag,flood,fluid,frantic,freezing,frosty,fog,frog,,,,,,,,,
13683,3,fresh,food,fight,foolish,frog,flip,fog,free,fright,,,,,,,,,,,,,,,,,,
13684,3,free,figures,fantasy,fail,file,fill,,,,,,,,,,,,,,,,,,,,,
13696,3,forever,fever,fascists,fidelity,flower,fix,freedom,flow,fortune,famous,fire,,,,,,,,,,,,,,,,
13697,3,frank,from,flower,flour,format,foam,farthest,fork,familiar,family,fame,floor,forward,,,,,,,,,,,,,,
13704,3,face,factual,frankness,fate,fox,fire,firefly,fantasy,fast,favored,foot,feat,,,,,,,,,,,,,,,
13711,3,fork,fence,flavor,filling,fortune,frost,fairy,forest,fanciful,fingers,flick,front,,,,,,,,,,,,,,,
13740,3,fire,firm,function,future,façade,funky,from,floor,front,force,foot,,,,,,,,,,,,,,,,
13742,3,Fine,fudge,forget,finger,fumble,fascinating,fabulous,fence,family,fat,,,,,,,,,,,,,,,,,
13745,3,fridge,frozen,frost,fully,fall,figurative,fidget,farm,frightening,forsaken,future,,,,,,,,,,,,,,,,
13747,3,Furry,fish,flower,far,fix,flap,fence,fat,fun,function,flat,fraught,famous,fortune,frank,,,,,,,,,,,,
13786,3,frank,feeble,frail,faint,feed,fort,frame,future,forget,,,,,,,,,,,,,,,,,,
13807,3,fire,friend,face,flower,future,fill,finicky,façade,,,,,,,,,,,,,,,,,,,
,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
