Participant,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2,Dog,cat,sheep,cow,horse,donkey,camel,elephant,zebra,lion,tiger,alpaca,llama,gazelle,monkey,chimpanzee,gorilla,Komodo dragon,pony,leopard,cheetah,rhinoceros,hippopotamus,,,,,,,,,,,,,,,,,
1203,2,"Rhinocerous,","kangaroo,","armadillo,","cow,","pig,","chicken,","horse,","sheep,","platypus,","kiwi,","crocodile,","alligator,","elephant,","giraffe,","gorilla,","black bear,","grizzly bear,","ostrich,","lemur,","cat,","dog,","guinea pig,",,,,,,,,,,,,,,,,,,
1204,2,Cat,dog,emus,antelope,lion,tiger,mouse,snake,squirrel,rabbit,frog,squirrel,horse,cow,pig,donkey,elephant,hippopotamus,giraffe,camel,,,,,,,,,,,,,,,,,,,,
1205,2,Elephant,zebra,dog,cat,mouse,beetle,worm,fish,pterodactyl,robin,heron,duck,goose,blue jay,black bird,raven,trout,salmon,snail,turtle,halibut,gerbil,,,,,,,,,,,,,,,,,,
1206,2,Lions,tigers,squirrels,chipmunks,pigs,cows,dogs,cats,camels,leopards,tigers,horses,moles,rats,mice,moles,beavers,elks,moose,reindeer,,,,,,,,,,,,,,,,,,,,
1207,2,Ant,grasshopper,dog,cat,fox,antelope,leopard,lion,cheetah,giraffe,gazelle,elephant,tiger,rhinoceros,hippopotamus,gazelle,duck,chicken,hen,rooster,minks,stoat,raccoon,,,,,,,,,,,,,,,,,
1208,2,Dog,cat,raccoon,ferret,goldfish,bear,cheetah,lion,leopard,panther,puma,cougar,lynx,bobcat,giraffe,moose,deer,antelope,gazelle,buffalo,bison,zebra,crocodile,alligator,camen,skunk,weasel,,,,,,,,,,,,,
1209,2,Tiger,horse,dog,cat,rhinoceros,moose,chicken,sheep,cow,raccoon,mole,mouse,rat,badger,skunk,giraffe,buffalo,,,,,,,,,,,,,,,,,,,,,,,
1210,2,Lions,tigers,cheetahs,house cats,turtles,doves,robins,blue-jays,aardvarks,kangaroos,snakes,raccoons,bats,owls,foxes,snails,fish,elephants,whales,,,,,,,,,,,,,,,,,,,,,
1211,2,cats,dogs,sheep,mice,cows,foxes,birds,kangaroos,lions,llamas,lemurs,tigers,panthers,mice,rats,squirrels,raccoons,owls,elephants,moles,gophers,skunks,zebras,horses,mules,donkeys,asses,,,,,,,,,,,,,
1264,2,Dog,cat,horse,pig,chickens,bears,moose,squirrels,skunks,snakes,fish,birds,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,2,Cat,dog,sheep,cows,bull,deer,moose,snakes,rabbit,lion,zebra,groundhogs,racoons,skunks,horses,bulls,sheep,goats,lamas,camels,alpacas,elephants,giraffes,mules,donkeys,,,,,,,,,,,,,,,
1267,2,Cat,dog,pig,horse,deer,bird,octopus,orangutan,panther,mere-cat,muscle,kangaroo,elephant,lion,cricket,oyster,fish,worm,snake,grackle,pigeon,crow,heron,duck,,,,,,,,,,,,,,,,
1268,2,Elephant,rhinoceros,leopard,lion,cheetah,baboon,civet,cat,dog,horse,cow,sheep,goat,Shetland pony,polar bear,black bear,wolf,fox,beaver,camel,giraffe,zebra,muskoxen,lama,platypus,,,,,,,,,,,,,,,
1270,2,Dog,cat,horse,lizard,hippopotamus,kangaroo,lion,elephant,cat,dog,iguana,donkey,monkey,chimpanzee,orangutan,,,,,,,,,,,,,,,,,,,,,,,,,
1272,2,Dog,cat,cow,sheep,lama,elephant,fox,giraffe,tiger,lion,beaver,groundhog,elk,rat,camel,dromedary,,,,,,,,,,,,,,,,,,,,,,,,
1273,2,Ant,gopher,deer,bear,tiger,lion,elephant,giraffe,dog,cat,mouse,chipmunk,squirrel,bird,snake,crocodile,alligator,rhinoceros,kangaroo,koala,zebra,unicorn,,,,,,,,,,,,,,,,,,
1278,2,Rhinoceros,camel,giraffe,zebra,eland,deer,bear,dog,cat,Chihuahua,alligator,crocodile,possums,muskrat,beaver,otter,sealion,whales,panda,koala,horse,cow,sheep,donkey,mule,colts,calf,,,,,,,,,,,,,
12100,2,Dog,cat,horse,cow,chicken,rooster,duck,pig,sheep,lion,elephant,giraffe,bear,wolf,caribou,hippopotamus,rhinoceros,monkey,raccoon,fox,weasel,groundhog,wolf,,,,,,,,,,,,,,,,,
12104,2,Cat,dog,raccoon,mouse,rat,tiger,lion,elephant,rhino,giraffe,skunk,chihuahua,fox,wolf,"bear,","panda,",black,"bear,","chickadee,",cheetah,wolf,,,,,,,,,,,,,,,,,,,
12105,2,Dog,cat,horse,cow,lion,tiger,elephant,hippopotamus,rhinoceros,camel,monkey,rabbit,squirrel,raccoon,beaver,monkey,sheep,calf,rabbit,hare,,,,,,,,,,,,,,,,,,,,
12107,2,"Horse,","cow,","pig,","chicken,","salmon,","trout,","cod,","bass,","whales,","dofins,","corpuses,","albatrosses,","pigs,","duck,","geese,","deer,","moose,","elk,","bears,","links,","wildcats,","lions,","tigers,","zebras,","leopards,","jaguars,","cobras,","fishers,","mink,",,,,,,,,,,,
12133,2,"Pig,","cat,","dog,","steer,","horse,","camel,","lion,","rhinoceros,","zebra,","mouse,","rat,","squirrel,","lizard,","cow,","calf,","steer,","pig,","wiener,","gilt,","boar,","hog,","sow,","steer,","bull,","calf,","pony,","stallion,","mare,","bitch,","stud,",,,,,,,,,,
12135,2,"Mule,","horse,","goat,","cow,","rhino,","dog,","human,","horse,","camel,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12136,2,"Rhinoceros,","horse,","dog,","cat,","chipmunk,","squirrel,","lion,","giraffe,","cow,","sheep,","goat,","dog,","hamster,","gorilla,","tiger,","leopard,","ox,","deer,","elk,","moose,","pig,",,,,,,,,,,,,,,,,,,,
12159,2,"Dog,","cat,","goat,","antelope,","deer,","lion,","zebra,","hippopotamus,","elephant,","tiger,","cheetah,","cow,","horse,","pig,","mule,","deer,","antelope,","wolf,",giraffe,,,,,,,,,,,,,,,,,,,,,
12160,2,Elephant,zebra,lion,tiger,jaguar,camel,horse,cow,sheep,emu,ram,lamb,dog,pup,chihuahua,pincer,cow,coffer,bull,calf,stallion,cat,kitten,,,,,,,,,,,,,,,,,
12161,2,Tiger,cat,dog,lion,rhinoceros,camel,beaver,cat,puma,leopard,lemur,ape,gorilla,monkey,giraffe,buffalo,cow,horse,bison,ground,hog,badger,mouse,rat,pig,bore,,,,,,,,,,,,,,
12164,2,Giraffe,cow,bear,cat,dog,rabbit,elephant,whale,rhinoceros,leopard,tiger,crocodile,alligator,snakes,spiders,guinea,pig,rabbit,chinchilla,,,,,,,,,,,,,,,,,,,,,
12165,2,Lion,tiger,zebra,elephant,unicorn,snake,blue-jays,cardinals,swallows,hippopotamus,rhinoceros,zebra,cows,pigs,chicken,goat,sheep,yak,llama,oriels,bluebird,hummingbird,penguin,emu,walrus,whale,dolphin,,,,,,,,,,,,,
12166,2,Dog,cat,elephant,tiger,owls,sparrow,robin,wolf,wolverine,monkey,eagle,hawk,falcon,raven,crow,rattler,cobra,garden,snake,horse,pony,donkey,,,,,,,,,,,,,,,,,,
12191,2,Goats,pigs,sheep,cows,horses,lambs,cats,dogs,birds,rhinoceros,camels,tigers,panthers,elephants,polar bears,whales,monkeys,snakes,,,,,,,,,,,,,,,,,,,,,,
12252,2,"Dogs,","friendly,","puppy,","cat,","kangaroos,","cats,","dogs,","elephants,","tigers,","lions,","Chihuahuas,",cavalier,king Charles,"spaniel dog,","trainable dogs,","therapy  dogs,","kittens,","porcupines,",skunks,,,,,,,,,,,,,,,,,,,,,
12263,2,"Cats,","dogs,","toads,","gerbils,","cows,","donkeys,","horses,","squirrels,","sheep,","deer,","walrus,","sheep,","man,","seal,","coyotes,","rabbit,","chipmunks,",squirrels,,,,,,,,,,,,,,,,,,,,,,
12203,2,"Lion,","tiger,","panther,","cat,","dog,","moose,","horse,","cow,","pig,","hen,","duck,","stork,","heron,","chickadee,","beaver,","muskrat,","mink,","porcupine,","otter,","lamb,",sheep,,,,,,,,,,,,,,,,,,,
12280,2,"Dog,","cat,","monkey,","elephant,","giraffe,","tiger,","lion,","fox,","muskrat,","wolf,","ferret,","cow,","sheep,","pig,",rooster,,,,,,,,,,,,,,,,,,,,,,,,,
12287,2,"cats,","dogs,","horses,","donkeys,","lions,","tigers,","sheep,","cows,","antelope,","reindeer,","armadillo,","gazelle,","hippopotamus,","elephant,","beavers,","mice,","rats,","muskrat,","otter,",possum,,,,,,,,,,,,,,,,,,,,
BJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12288,2,Frog,bison,elephant,giraffe,tiger,lion,leopard,bear,orangutan,monkey,zebra,panda,puppy,kitten,cat,dog,minx,cougar,,,,,,,,,,,,,,,,,,,,,,
12289,2,cat,dog,mouse,lion,tiger,leopard,horse,zebra,monkey,giraffe,gorilla,rhinoceros,water buffalo,skunk,porcupine,squirrel,rat,,,,,,,,,,,,,,,,,,,,,,,
12291,2,ape,monkey,dogs,cats,rabbits,giraffes,hippopotamus,pigs,horses,chickens,llamas,crocodiles,ducks,geese,insects,birds,canaries,tigers,whale,,,,,,,,,,,,,,,,,,,,,
12293,2,cat,dog,hamster,tortis,gerbil,monkey,lion,tiger,rhinoceros,elephant,crocodile,cammen,birds,chimpanzee,orangutan,lizard,snake,butterfly,spider,ants,horse,goat,pig,hen,ducks,turkeys,chickens,cow,kangaroos.,,,,,,,,,,,
12295,2,foxes,alligators,crocodiles,caimans,snakes,lizards,newts,frogs,toads,horses,sheep,cows,pigs,kangaroo,lions,tigers,giraffes,wildebeest,camels,dogs,cats,kittens,,,,,,,,,,,,,,,,,,
12296,2,lion,giraffe,elephant,alligator,crocodile,zebra,hyena,rhinoceros,camel,gorilla,monkey,aardvark,snake,cow,pig,horse,cat,dog,chicken,lynx,bear,moose,deer,rabbit,mice,ox.,,,,,,,,,,,,,,
12301,2,dog,cat,mouse,hamster,rat,horse,pig,cow,chicken,hen,grouse,birds,partridge,parrot,pigeon,ant,spider,cricket,bed bug,cockroach,silverfish,,,,,,,,,,,,,,,,,,,
12312,2,cat,dog,hamster,raccoon,tiger,lion,ocelot,jaguar,bear,zebra,elephant,rhinoceros,giraffe,otter,beaver,weasel,alligator,crocodile,,,,,,,,,,,,,,,,,,,,,,
12318,2,cat,dog,donky,horse,cow,rabbit,squirrel,chipmunk,fox,lion,elephant,giraffe,zebra,monkey,bear,moose,deer,hedgehog,mouse,skunk,,,,,,,,,,,,,,,,,,,,
12321,2,ape,barracuda,horse,cow,pig,cheetah,lion,tiger,elephant,ostrich,emu,ally cat,dog,zebra,giraffe,antelope,crocodile,rabbit,hare,rooster,steed,bison,,,,,,,,,,,,,,,,,,
12322,2,ant,kangaroo,cat,dog,hippopotamus,zebra,ostrich,emu,fish,hyena,lion,tiger,sheep,horse,cow,pig,chicken,rooster,turtle,duck,swan,hummingbird,pigeon,eagle,caterpillar,butterfly,dragonfly,mosquito,blackfly,snake,spider,,,,,,,,,
12323,2,cat,dog,ferret,camel,tiger,kangaroo,beaver,muskrat,rat,mouse,alligator,crocodile,elephant,rhinoceros,leopard,puma,panther,gorilla,lemur,monkey,pigs,,,,,,,,,,,,,,,,,,,
12324,2,cow,horse,sheep,donkey,duck,goose,tiger,lion,elephant,giraffe,wildebeest,gazelle,fox,wolverine,muskrat,fish,cat,leopard,mountain lion,cougar,alligator,whale,barracuda,mouse,ground hog,mole,spider,ant,,,,,,,,,,,,
12326,2,giraffe,lion,tiger,leopard,bear,gorilla,cat,dog,mouse,bird,skunk,seal,whale,elephant,polar bear,raccoon,wild turkey,chicken,,,,,,,,,,,,,,,,,,,,,,
12327,2,dog,cats,rats,bats,zebras,leopards,lions,cows,chickens,ducks,elephants,orangutans,hyenas,antelopes,horses,camels,,,,,,,,,,,,,,,,,,,,,,,,
12348,2,cat,dog,giraffe,lion,ape,monkey,gorilla,orangutan,horse,cow,sheep,ram,goat,squirrel,chipmunk,raccoon,fox,skunk,porcupine,wolf,anteater,tiger,cheetah,elephant,jaguar,,,,,,,,,,,,,,,
12350,2,dog,cat,raccoon,skunk,groundhog,horse,cow,chickens,sheep,goats,donkeys,llama,lions,tigers,zebras,fish,snake,alligator,crocodile,snail,worm,cricket,bug,spider,,,,,,,,,,,,,,,,
12354,2,dog,cat,sheep,pigs,cows,donkeys,zebra,elephant,eland,elk,deer,gnu,koala,kangaroo,rhino,pig,black bear,,,,,,,,,,,,,,,,,,,,,,,
12356,2,zebra,hippopotamus,elephant,tiger,lion,mouse,kangaroo,wombat,shark,octopus,dragonfly,ladybug,cockroach,parrot,penguin,ostrich,emu,june bug,firefly,caterpillar,butterfly,firefly,spider,dog,cat,gerbil,hamster,chameleon,gecko,lizard,,,,,,,,,,
12357,2,elephant,dog,cat,fish,lion,tiger,raccoon,lizard,crocodile,snake,zebra,giraffe,gorilla,monkey,buffalo,,,,,,,,,,,,,,,,,,,,,,,,,
12358,2,ant,bear,deer,bison,squirrel,rabbit,horse,cow,dog,cat,elephant,giraffe,crocodile,sheep,pig,owl,hippopotamus,,,,,,,,,,,,,,,,,,,,,,,
12367,2,bear,horse,dog,cat,cattle,kangaroo,elephant,hippopotamus,rhinoceros,raccoon,skunk,deer,wolf,moose,caribou,fox,weasel,goat,sheep,lion,giraffe,zebra,jaguar,cheetah,gorilla,ape,,,,,,,,,,,,,,
12369,2,dog,cat,jaguar,guinea pig,goat,chicken,cow,horse,lion,leopard,panda,bear,monkey,zebra,snake,coyote,cougar,,,,,,,,,,,,,,,,,,,,,,,
12389,2,cat,dog,bird,rooster,chicken,duck,geese,tiger,lion,rhinoceros,zebra,squirrel,raccoon,dove,camel,elephant,alligator,rabbit,mouse,rat,,,,,,,,,,,,,,,,,,,,
12559,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12560,2,elephant,cows,monkeys,zebras,tigers,lions,sheep,chickens,dogs,cats,crocodiles,alligators,llamas,penguins,kangaroos,dingo,whales,seals,moose,deer,rabbits,ducks,geese,porcupines,,,,,,,,,,,,,,,,
12561,2,zebra,giraffe,rhinoceros,elephant,lion,tiger,leopard,cow,horse,pig,squirrel,chipmunk,monkey,baboon,wildebeest,,,,,,,,,,,,,,,,,,,,,,,,,
12562,2,cat,dog,rabbit,ferret,horse,cow,bull,sheep,goat,donkey,elephant,lion,bird,rhino,hippo,zebra,panther,,,,,,,,,,,,,,,,,,,,,,,
12564,2,dogs,cats,horses,elephants,kangaroos,monkeys,gorillas,hippopotamus,rhinoceros,giraffe,donkey,wolf,fox,cheetah,zebra,moose,deer,cow,antelope,llamas,goats,sheep,,,,,,,,,,,,,,,,,,
12565,2,cats,dogs,tigers,lions,cheetahs,elephants,leopards,monkeys,rats,mice,rhinoceros,hippopotamus,giraffe,porcupines,raccoons,squirrels,,,,,,,,,,,,,,,,,,,,,,,,
12566,2,gorillas,chimpanzees,orangutan,marmot,dogs,cats,mice,moles,foals,lions,hippopotamus,rhinoceros,giraffes,dik-dik,eland,gerbils,mink,mussel,rat,fox,polar bear,moose,cows,sheep,horses,,,,,,,,,,,,,,,
12567,2,dog,cat,mouse,mink,otter,bear,beaver,camel,elephant,tiger,coyote,wolf,polar bear,whale,fox,groundhog,raccoon,skunk,squirrel,chipmunk,kangaroo,hyena,sheep,rat,,,,,,,,,,,,,,,,
12568,2,leopards,dogs,cats,parakeets,panthers,hippopotamus,elephant,baboon,panda,polar bears,penguins,gorillas,rabbits,squirrels,cockatoo,crows,robins,flamingoes,whales,dolphins,otters,foxes,,,,,,,,,,,,,,,,,,
12569,2,dogs,cats,mice,ferrets,mink,raccoons,wolves,foxes,deer,antelope,reindeer,elephants,giraffes,rhinoceros,porpoise,whales,dolphins,lions,tigers,zebras,koala bears,bears,grizzly bears,white bears,moose,,,,,,,,,,,,,,,
12570,2,dogs,cats,cows,bulls,giraffe,elephant,zebra,leopard,lion,monkey,donkey,horses,baboons,jaguar,gorillas,roosters,hens,chicken,ducks,goose,swans,fish,,,,,,,,,,,,,,,,,,
12571,2,cat,dog,hamster,rabbit,pig,horse,kangaroo,lions,tiger,bears,raccoons,skunks,weasels,moles,mink,otters,beaver,cheetahs,elephants,rhinoceroses,hippopotamuses,cows,donkeys,zebras,giraffes,pandas,gophers,woodchucks,voles,,,,,,,,,,,
12573,2,lions,tigers,elephants,cows,horses,sheep,goats,chickens,geese,ducks,wildebeests,emus,panda bears,bears,elk,deer,moose,snakes,rabbits,,,,,,,,,,,,,,,,,,,,,
12574,2,dog,cat,mouse,rat,bird,horse,lion,tiger,zebra,elephant,rhino,bear,skunk,raccoon,porcupine,hedgehog,hamster,muskrat,,,,,,,,,,,,,,,,,,,,,,
12575,2,horses,dogs,cats,elephants,rhinoceros,lions,tigers,pandas,gerbils,hamsters,mice,rats,donkeys,zebras,mules,,,,,,,,,,,,,,,,,,,,,,,,,
12576,2,cat,deer,rabbit,gerbil,frog,fish,camel,horse,rhinoceros,lion,cheetah,monkey,bison,buffalo,,,,,,,,,,,,,,,,,,,,,,,,,,
12577,2,aardvark,budgie,cat,dog,elephant,gorilla,rabbit,skunk,snake,mouse,cheetah,lion,tiger,bear,gorilla,ram,polar bear,kangaroo,zebra,horse,rat,,,,,,,,,,,,,,,,,,,
12578,2,bear,ape,monkey,caribou,polar bear,lemming,dog,cat,mouse,rat,gorilla,elephant,rhinoceros,hippopotamus,alligator,crocodile,cow,hen,chicken,sheep,horse,donkey,mule,,,,,,,,,,,,,,,,,
12579,2,dog,cat,elephant,giraffe,zebra,rabbit,monkey,ape,lion,tiger,baboon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12580,2,dogs,cats,mice,elephants,giraffes,tigers,cheetahs,leopards,rhino,hippopotamus,snakes,birds,pigs,horses,cows,calves,emus,yaks,elk,caribou,deer,moose,bears,,,,,,,,,,,,,,,,,
12581,2,cats,dogs,alligators,fish,horses,cows,sheep,lions,whales,donkeys,pigs,monkeys,gorillas,,,,,,,,,,,,,,,,,,,,,,,,,,,
12582,2,dogs,cats,zebra,lions,tigers,elephants,leopards,lynx,koala bears,polar bears,brown bears,black bears,deer,moose,elk,caribou,antelope,bison,jackals,cheetahs,,,,,,,,,,,,,,,,,,,,
12583,2,dogs,cats,raccoons,skunks,bears,deer,elk,moose,caribou,cougars,coyotes,wolves,lynx,bobcats,wolverines,cows,sheep,horses,pigs,chickens,goats,,,,,,,,,,,,,,,,,,,
12586,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12591,2,dogs,cats,deer,reindeer,Rhinoceros,monkey,ape,groundhogs,squirrel,raccoon,kangaroo,fox,leopard,lion,elephant,wallaby,beaver,pig,rat,mice,cow,,,,,,,,,,,,,,,,,,,
12592,2,dogs,cats,horses,pigs,cows,lions,tigers,panthers,cheetahs,elephants,camels,rhinoceroses,hippos,monkeys,gorillas,birds,snakes,chipmunks,mice,rats,alligators,whales,sharks,,,,,,,,,,,,,,,,,
12594,2,dog,cat,cow,pig,chicken,hippo,elephant,tiger,lion,giraffe,camel,sheep,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12597,2,panda,horse,dog,cat,reindeer,elephant,tiger,lion,mouse,rat,donkey,pony,crocodile,alligator,,,,,,,,,,,,,,,,,,,,,,,,,,
12602,2,cats,dogs,giraffes,rhinoceros,elephant,lion,tigers,gazelles,hamsters,mouse,bear,wolf,deer,chipmunk,raccoon,squirrel,zebra,horse,donkey,,,,,,,,,,,,,,,,,,,,,
12615,2,mouse,cat,dog,kangaroo,zebra,elephant,lion,tiger,hippopotamus,rhinoceros,cougar,panther,jaguar,bunny,fish,gerbil,hamster,bears,deer,,,,,,,,,,,,,,,,,,,,,
12621,2,horse,cow,cat,dog,donkey,rat,mouse,guinea pig,hamster,rabbit,zebra,rhinoceros,elephant,hippopotamus,lion,tiger,leopard,cheetah,panther,sheep,goat,llama,alpaca,,,,,,,,,,,,,,,,,
12622,2,dogs,cats,rabbits,mice,bear,moose,elk,deer,raccoon,squirrels,rats,goats,sheep,horses,cows,,,,,,,,,,,,,,,,,,,,,,,,,
12624,2,armadillo,cat,baboon,monkey,chinchilla,fox,wolf,coyote,sheep,mountain goat,ram,horses,mustangs,cows,holsteins,water buffalo,tigers,lions,bears,camels,elephants,rabbits,weasels,minks,,,,,,,,,,,,,,,,
12628,2,horse,sheep,lamb,cow,dog,cat,owl,raccoon,squirrel,chipmunk,lion,tiger,elephant,llama,camel,rhinoceros,hippopotamus,gazelle,fish,alligator,crocodile,insects,bird,peacock,sparrow,robin,beetle,bee,,,,,,,,,,,,
12727,2,antelope,anteater,deer,spiders,snakes,birds,bats,rats,elephant,dog,turtle,snails,fish,salmon,tuna,cow,horse,sheet,lion,tiger,monkey,zebra,camles,pigs,donkey,kangaroo,wallaby.,,,,,,,,,,,,,
12728,2,cow,bear,fox,pig,horse,donkey,pony,tiger,lion,seal,zebra,rhino,dog,cat,bird,fish,kangaroo,panther,whale,shark,salmon,boar,gorilla,monkey,Illma,alpaca,elephant,,,,,,,,,,,,,
12729,2,dog,cat,reptile,snake,raccoon,squirrel,bird,crow,owl,eagle,goose,duck,lion,tiger,ocelot,cougar,panther,leopard,elephant,zebra,giraffe,rhino,fish,tuna,salmon,,,,,,,,,,,,,,,
9377,2,lion,gorilla,cat,dog,mouse,rat,cow,horse,sheep,lamb,goat,birds,canary,eagle,hippopotamus,termite,,,,,,,,,,,,,,,,,,,,,,,,
12749,2,sharks,manta ray,turtle,crocodile,alligator,elephant,rhinoceros,hippo,mouse,cat,dog,lion,tiger,llama,camel,dromedary (2 hump),panda,grizzly bear,polar bear,Kodiak bear,panther,puma,leopard,cheetah,tiger,sloth,monkey,gorilla,ape,orangutan,bonobo,humans,,,,,,,,
12752,2,horse,cow,pig,dog,sheep,goat,antelope,elephant,camel,giraffe,rhinosoraus,polar bear,bear,grizzly bear,rabbits,donkeys,mules,jackasses,rabbits,coyote’s,foxes,skunks,,,,,,,,,,,,,,,,,,
12756,2,dog,cat,zebra,lion,tiger,rhinocerous,hippopotamus,giraffe,mouse,rat,hamster,elephant,pig,horse,cow,donkey,mule,sheep,llama,snake,warthog,duck,whale,,,,,,,,,,,,,,,,,
12758,2,dog,cat,horse,sheep,pig,monkey,tiger,lion,giraffe,fox,coyote,wolf,mink,monkey,mouse,,,,,,,,,,,,,,,,,,,,,,,,,
12759,2,Horses,cows,donkeys,goats,sheep,pigs,dogs,cats,mice,camels,hippopotamus,rhinoceros,tigers,lions,giraffes,polar bears,groundhogs,birds,,,,,,,,,,,,,,,,,,,,,,
12770,2,lion,zebra,hippopotamus,dog,cat,mouse,elephant,tiger,gerbils,rabbits,monkeys,donkeys,horses,cow,pig,sheep,goat,bear,caribou,elk,deer,panda,kangaroo,wallaby,,,,,,,,,,,,,,,,
12771,2,beaver,deer,moose,fox,wolf,bison,skunk,raccoon,dog,cat,cow,goat,sheep,pig,chicken,horse,panther,tiger,giraffe,rhinoceros,gazelle,camel,,,,,,,,,,,,,,,,,,
12774,2,Cows,horse,pig,chicken,sheep,rodent,rats,mice,cats,dogs,zebras,lions,tigers,cheetahs,panthers,hippopotamus,elephants,kangaroos,donkeys,hamster,mink,snake,fish,whales,dolphins,,,,,,,,,,,,,,,
12777,2,dogs,cats,birds,fish,whales,tortoises,elephants,tigers,lions,zebras,giraffes,deer,bear,beaver,swans,penguins,,,,,,,,,,,,,,,,,,,,,,,,
12780,2,cats,dogs,giraffe,elephant,lion,cheetah,tuna,horses,cows,pigs,llamas,squirrels,raccoons,hedgehog,mink,rats,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,3,"Zebra,","horse,","goat,","cat,","dog,","hippopotamus,","crocodile,","giraffe,","tiger,","lion,","pig,","lamb,","wolf,","bear,","zebra,","cow,","horse,",llama,,,,,,,,,,,,,,,,,,,,,,
1331,3,"Ants,","gorilla,","bears,","chipmunks,","squirrels,","rabbits,","horses,","bears,",robin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,3,"Horse,","cow,","cat,","dog,","hippo,","camel,","rhinoceros,",lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,3,Cats,and,"dogs,","deer,","lions,","tigers,","buffalos,","horses,","donkeys,","cows,","sheep,","deer,","moose,","foxes,",wolves.,,,,,,,,,,,,,,,,,,,,,,,,,
1389,3,"Lions,","tigers,","apes,","cheetah,","fish,","dog,","cat,","mice,","rats,","birds,","rhinoceros,","hippopotamus,","tiger,","wolf,",fox.,lynx,cheetah,gorilla,monkey,aardvark,,,,,,,,,,,,,,,,,,,,
13102,3,"Dog,","cat,","chicken,","rhino,","lion,","tiger,","human,","modern human,","Palaeolithic human,","snail,","crocodile,","worms,","seal,","fish,","cod,","pickerel,",herring,,,,,,,,,,,,,,,,,,,,,,,
13108,3,Cow,horse,pig,cat,dog,leopard,lion,tiger,elephant,hippo,rhino,cat,bear,polar bear,giraffe,lion,tiger,giraffe,elephant,hippo,cat,dog,mouse,rat,lizard,pig,horse,cow,sheep dog,,,,,,,,,,,
13157,3,"Cat,","dog,","lion,","tiger,","leopard,","elephant,","rhinoceros,","fox,","wolf,","lemur,","beaver,","muskrat,","elephant,","llama,","dromedary,","bird,","eagle,","starling,","oriole,","goose,","chicken,",turkey,,,,,,,,,,,,,,,,,,
13167,3,"Fish,","dolphin,","shark,","whale,","jackal,","lion,","dog,","cat,","jaguar,","leopard,","loon,","swan,","chicken,","horse,","pig,","cow,","cheetah,","elephant,","giraffe,","snake,","tarantula,","snake,","lizard,","alligator,",crocodile,,,,,,,,,,,,,,,
13179,3,Dogs,cats,pigs,horses,donkeys,burrows,mice,skunks,giraffe,toad,whales,polar bears,black bears,fishes,pigs,horses,,,,,,,,,,,,,,,,,,,,,,,,
13215,3,"Dog,","Cat,","Mouse,","Alligator,","Fish,","Bear,","Chicken,","Turkey,","Horse,","Cow,","Lamb,","Pig,","Kitten,","Cat,",Puppy,,,,,,,,,,,,,,,,,,,,,,,,,
13220,3,"Rhinoceros,","Dolphin,","Penguin,","Bear,","Fox,","Squirrel,","Oxen,","Chicken,","Eagle,","Dog,","Cat,","Lynx,","Otter,","Antelope,","Giraffe,","Elephant,","Lion,","Tiger,","Snake,","Mosquito,","Cat,",Cougar,,,,,,,,,,,,,,,,,,
13230,3,dog,cat,horse,calf,crocodile,kangaroo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13234,3,elephant,dog,fox,antelope,cougar,lion,horse,hyena,giraffe,zebra,alligator,crocodile,horse,dog,cat,,,,,,,,,,,,,,,,,,,,,,,,,
13236,3,rhinoceros,tigers,lions,ostrich,birds,elephant,kangaroo,leopards,zebras,cows,dogs,cats,pigs,,,,,,,,,,,,,,,,,,,,,,,,,,,
13274,3,Cow,calf,hen,rooster,pig,sheep,tiger,hippo,horse,squirrel,dog,cat,mice,bird,canary,cardinal,,,,,,,,,,,,,,,,,,,,,,,,
13273,3,"Camel,","dog,","cat,","pony,","chicken,","pig,","giraffe,",lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13282,3,"Cat,","dog,","bear,","raccoon,","lion,","tiger,","panther,","elephant,","camel,","horse,","pony,","kitten,","puma,","wolverine,","fox,","rabbit,","squirrel,",chipmunk,,,,,,,,,,,,,,,,,,,,,,
BJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13428,3,lion,elephant,aardvark,alligator,horse,cow,sheep,dog,tiger,puma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13441,3,cat,dog,lizard,leopard,zebra,giraffe,goat,sheep,cow,horse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
